decision	reviewed_id	baseline_ids	baseline_sha256	form	reason	reviewer	review_date	review_source_sha256
accepted	section_19_fifth_sermon_sentence_022	section_19_fifth_sermon_sentence_022	9a761f8bcbea438794454a5f1a1679b1f0099a7b024899798142fac58ff4c8c8	Makkesjap channumma, alla katinnaam ai-acba torro tummis o aṣies o tsjes, ṣo-o dummaat i ta Deos inni atirtir a ikkil, ma-arich inau torroa kakossi.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_023	section_19_fifth_sermon_sentence_023	362332109e9445a13f82ceef5df7368d4b5ebb4f608e6abded3d96599fc61871	Malleak o chono maaṣies a tsjes ta Deos, ṣo-o pait'o chono ma-a-arich a ma-a-ṣabba choa bó.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_024	section_19_fifth_sermon_sentence_024	bcdab6b307bcca997f04b76cd22b0c57b13d54edcfb63d1ac15e1c3d12426e64	Kanatorroa, maspot a maba, alla kakossi ṣimien ta Deos a babosa, ṣo-o miel o ai-acha depa pasji boesum pana ta Deos, tamasea alli maṣini o chono ma-achachuppir, o ai moddon o tsjes, ṣo-o chumpir o chó'atillo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_025	section_19_fifth_sermon_sentence_025	43102175b236d14ba2f7991641ab648fcb9debd01145477bc2562869f6b460e7	Kasjabaan maukat o zichil inau kakossi, ṣo-o mabo chono ma-azichil a tsjes, tamasea machi'o kakossi, ṣo-o ummior o bisse-bissé o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_026	section_19_fifth_sermon_sentence_026	85fed08c4cb698a3cc85c5fb931bb8ac96e175dc400ba6e0ec3cd38a75cd0774	Inau micho torro maspot a tummis o arapies o tsjes, ṣo-o tapos o tataap o kakossi, alla mai meach'i ta Deos inni chimit o tsjes.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_027	section_19_fifth_sermon_sentence_027	1416ac386dd56484900139f22110e3313d8283559efecb202eb38f082d643e5e	Ka-ochal ipaba moeda torro maspot a mabissas o tsjes tinnaam ai-acha, ummior o naspat a tuppo ino ipatorrod inni ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_028	section_19_fifth_sermon_sentence_028	5159792079ef0fb0d0a3c929d1e920cfd79f6fcab712389f9929e5e8123c3a57	Kapesasa, pab'ija ta Christus, alla choa aran maspot a meach'i ta Deos o tamau de boesum.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_029	section_19_fifth_sermon_sentence_029	fb2578e868b1edd9bd4d2f0dfffa7a45d8e0aa7e76120955eb85f01fc8f8fcfa	Tapos o ai mameach'o tamau, machó.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_030	section_19_fifth_sermon_sentence_030	6ae10df8186f074f161a89a26a38dba3500aac003bad1b82bedc2e07be93ca0a	Icho pattonan o tamau insini, o gagil o Deos, tamasea minerien o mini tapos ai, ṣo-o maibas o tamau porich o tapos o babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_031	section_19_fifth_sermon_sentence_031	76bbefaac7c930a8711da60cec75454120afed664dc66933428996202e100712	Torro patapos paga natta-ṣar a tamau, ṣo-o nattaṣar a Deos minerien torro patapos, machó ta ma-aijaab Malachias.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_032	section_19_fifth_sermon_sentence_032	b45a5aa07db74e0d41de1ee451b014c434bd5463e270c894fec9f58ada149d8f	Kamaunionis icho; pattonan o tamau, bo'o pesasa inni ḡa o Deossar, ṣo-o madarram o pattonan icho-noë choa micho tamau, inau pinausjiem o narroada boa inni ḡa o Deos ta Jesus Christus, gagil a isas ṣo-o tatṣar o choa micho boa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_033	section_19_fifth_sermon_sentence_033	d79a7345c1bebde39bb815e3fc8a442bc27e187664ae9d8211fe73717ef024b3	Ta Christus pattil o choa aran meach'i ta Deos, ṣo-o pa-i-jor i decho pana choa tamau, inau ma-ákammichi makkesjap ino eachanni ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_034	section_19_fifth_sermon_sentence_034	2a5d07028d475474f1dafadc424ab8ff1998dfdc55736dbb2861f35026c2a8c2	Mab'o tapos o ai, maṣini o ai-acha de tapos o ta.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_035	section_19_fifth_sermon_sentence_035	affb272385b2353d31e6ae33471987f5aa37b28d1b1be5e64030a57a9fb6adf1	Kamabar'ija tapos o ai, ṣo-o ma-ábo a tsjes, alla tummó cho'a-olli-eul o babosa, maibas pab'ija ta Christus inni ramied o Evangelium Mathei; tomm'ija babosa, machó, paga lallum imoa, sja choa sjiem mameach'ichóno uppo, alla pape'ichóno bato, ṣo-o sja mameach'ichóno tsi, alla pape'ichóno ibien.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_036	section_19_fifth_sermon_sentence_036	cf875dea303899292bd311f6d9a9a39cf3cde1ef80d9bac50ed35fb5c5f30a16	Oedan, sja imoa, o ai paga rapies, mab'o pe'o aṣosono mario oa sisjiem, maso masanno oa tamau, tamasea paga de boesum pape'o aṣosóno mario, chono ai meach'ija icho aicho-ies kasjabaan pa ja a-olli-eul inni Deos o baak.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_037	section_19_fifth_sermon_sentence_037	c3571cc5addd0b182fa448e8bb59fe0e1029a79a89c36905b9e8988ad13b28ba	Chubboen tsjes tapos choa aran, tamasea ṣummad'i decho.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_038	section_19_fifth_sermon_sentence_038	6bf0cc893da44cd16b7b0330e4c7dc14e45fdb4cab1faf5d722dca2c1850475d	Mameach'i ta Jehova oa Deossar, ṣo-o allecho aran icho ma-akammichiṣar, machó ta Christus.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_039	section_19_fifth_sermon_sentence_039	08b5c23159ba1a84055d427434847e85dee528dc04b25f3d4dba427b93f9a0df	Kanarroa-da tuppo inni ai-acha pait'o azinadono ta Jesus Christus, ṣo-o pab'ija alla maspot a meach'o Deos o tamau inni naan o choa sjiem: tapos o ai mameach'o tamau inni na-a micho naan, machó: micho-ṣar a pattite, inau na-a-da boa ṣo-o azinado.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_040	section_19_fifth_sermon_sentence_040	cb75f1fbba0fb5f37e5e8015b2b841ac915ff851e8fc03264cb4e1238fd43f42	Ta Deos a babosa kamauchus maro.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_041	section_19_fifth_sermon_sentence_041	1dc1ee9b1ab994ac4d91dcee636c746de606a09118c6573411a2d2aaf95d417f	Inau decho ṣimien ta Christus alla karri-dadaat dechoa inni choa-da boa, o ai machaddik o choa tamau maibas o sjiem o Deos, ṣo-o machaddik o babosa, maibas o sjiem babosa, rorró-no Deos a babos'inni natta-da boa, ṣo-o inau decho matsikap o pazinado tuppach o Deos a babosa.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_042	section_19_fifth_sermon_sentence_042	d47943a1ed45242f680a652b196dd262ebd53c5db2ae7e3b7720db20a43fbad2	Masini Deos o tamau dummaat o babosa, maṣini o ai-acha ṣo-o annoḡḡonoḡḡo-no inni choa aukattan a sjiem, tamasea tallochon pazinado i namo de tamau ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_043	section_19_fifth_sermon_sentence_043	77362997ae94c02569655d860ba7d470f4ff0f0b606a3ae768941d968c798187	Maukat o cho sjiem tamau, ṣo-o tallochon maṣini icho, ṣo-o inau choa azinado maukat channumm'o chono ai poetautat inni choa sjiem, ṣo-o maṣini o choa ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_044	section_19_fifth_sermon_sentence_044	09e5f7e9d882864220fffbd2f10014c2096d9439270e6c8b17e6866e8ec54513	Micho babosa maspot a maba, ṣo-o tallochon tump'inni ai-acha, sja merab o meach'i ta Deos charri o ai, alla meach'icho-noë inni naan o choa sjiem, ṣo-o inau choa azinado.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_045	section_19_fifth_sermon_sentence_045	55115179051f33e20730aba7c2ed2f141ef8c993899ed505a5d8bca7dfbec0e3	Gachanni o baak ta Deos, alli ma-árach o babosa, sja alli tummoach o ai-acha innaide autat inni ta sjiem o Deos, sja marotul o choa azinado.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_046	section_19_fifth_sermon_sentence_046	c938100bc56968a1af964a06f74417f839aeae52dd7f0a5bf9207a7cdf9c1f65	Mini-ṣar choa pab'o aran ta Christus, acho mineach'inni naa micho naan, machó: eachá, ṣo-o mamarach, alla matapo ja oa aukat-ech.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_047	section_19_fifth_sermon_sentence_047	490c5403f22da860357cae3588c7b2d1f25e544c31348860265cd1a5f2624a2b	Ta Christus ochoa azinado tummakkoop o aulakies inni ai-acha, ṣo-o patoach aicho inni choa naan tinnaam o choa tamau, alla mabasso ja, ṣo-o marach.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_048	section_19_fifth_sermon_sentence_048	43f6017b3f9c2079fb467b89380ea5296c455e756628811607ad531d740a888a	Ummior o natorroa-da tuppo ino torrodden inni ai-acha, numm'ija makkesjap o meach'i ta Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_049	section_19_fifth_sermon_sentence_049	89cc806232e46d2f29ca720b5edcf85a8c722d76231c23f4f17d072073f4f617	Tapos o ai mameach o tamau, machó ta Christus.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_050	section_19_fifth_sermon_sentence_050	9c8696d67cfe63f4f116babccc0a631c67e52ad70d481e86707bb796533cc7c2	Torro babosa marotul o tapos rió inni torroa bog inni torroa tsjes, ṣo-o tapos aṣosóno mario kasai innaide babo, innaide tamau o rará.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_051	section_19_fifth_sermon_sentence_051	8652416def9c040570b6559509f28753fa7e45ce862185e9981654c249b84e20	Inau decho ta Christus inni atite o mini tapos o ai, pauss'o meach'o choa tamau, tapos o ai maṣabb'ija namo.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_052	section_19_fifth_sermon_sentence_052	d3d7f1384bfe37e27f4b303eaa763e7573fdb9331786eb95eaa630675cfc68a7	Mapan a mato torroa ṣabba.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_053	section_19_fifth_sermon_sentence_053	0a42b0a99cc1b1f539aeb2db1a2793d14776a069108ca8bc579b28d65c5f5e64	Marotul o ába ṣo-o autat inni ta Deos torroa tsjes, marotul o chimit a babissé o Deos.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_054	section_19_fifth_sermon_sentence_054	55a671cd7167a9ca41fdaf5c7b2b42ae1a933c34f39218dcd6b7251fe16c1cd7	Micho ja pattil o meacha ta Christus inni ai-acha, namoa tamau.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_055	section_19_fifth_sermon_sentence_055	515b12fb3f5ad157ba43eb043986792feb94f726539273dca86fe82b62358927	Maṣabb'o inochan ṣo-o romaroman torroa bog.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_056	section_19_fifth_sermon_sentence_056	6b4dcb2147b1e094802a672d4897cb5edf6755c1559cc434dbf2b59d43a220ae	Micho channumma atillan ja namo meacha inni atite o mini: Epé-e namono piadai torro uppo ma-atsikap.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_057	section_19_fifth_sermon_sentence_057	d0020a6db91b2746593313940bd76d083014bfc167f02d120a9945413ad4f7c2	Torro maṣabb'o a-olli-eul o Deos ṣo-o choa aladik.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_058	section_19_fifth_sermon_sentence_058	1eb26880916f1a9410b6f4616ce984105bb3ff7d4051b32e596aad69e41db96c	Inau decho attillan torro meácha, barras'i namo innai rapies ai.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_059	section_19_fifth_sermon_sentence_059	3e5ae9ea3229aae3edfdca23ea40cb644e61bdf3bd62c731bbff420ed8ae3ba4	Mapan ja tuppo, ino eachan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_060	section_19_fifth_sermon_sentence_060	6ed33158e3189b1ebaed6bae204b8e61799f47a4626c9f771bb9cb8a95c7d746	Mauroma-roman aṣosóno bog a tsjes, maibas o inochan, oetas, ma-allas a boesum, naupoot ino takkoban o bog, binnas, roos a sisjiem ma-allas a tsjes, morich o ma-ilip, ab'o ṣaan, rio o tsjes, ab'o Deos, autat a ikkil o Deos, arra, aukat o tsjes, kakoeno, tattalattal'o ta auchar o ma-achimit inni zichil o rapies.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_061	section_19_fifth_sermon_sentence_061	e726bde3c9958fdeb6ee381b5005562fe985d585f9471405ec74aebaddda25ab	Tapos o ai, ṣo-o roman maibas aicho, makkesjap ino eachan.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_062	section_19_fifth_sermon_sentence_062	3eb4f7dcbb60db85b8bcf468e6b811f8de88ebb4e1137b1564270b91341777fe	Inni naspat a tuppo pab'ija ta Christus alla babosa naspat a meácha inni autat o gagil.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
accepted	section_19_fifth_sermon_sentence_063	section_19_fifth_sermon_sentence_063	e58612af748ae4d189d35fcd1d55a43b52be2c7ae1be6620cdd39ba4a113325a	Inau decho pachip o atite annach, ṣo-o pala manawas annach, annach, alla miel o armimi, ṣo-o pizich i namo didden o poetautat inni ai-acha.	Hand-reviewed against the source PDF; transcription accepted or corrected.	Madeline Boese	2026-08-12	a8447242a20117486a0c7406a1184cc81c1991570ab39779659097ce2ced7196
