table_id,page_number_one_based,printed_page_number,chapter_number,section_number,table_title,row_label,column_label,truku_form_raw,truku_form_clean,chinese_meaning_raw,chinese_meaning_clean,morphology_label,word_class_change,cell_raw,cell_clean,parse_confidence,xml_eligible_candidate,notes
p0151_t01,151,,,,,7,;詞綴;;;例子;;;語意或功能;,s-,s-,流血(s-dara)、下雪(s-huda) 有山豬味(s-bowyak)、有鐵味(s-xiluy) 大腳(s-papak)、長鼻子(s-muhing),流血(s-dara)、下雪(s-huda) 有山豬味(s-bowyak)、有鐵味(s-xiluy) 大腳(s-papak)、長鼻子(s-muhing),,,s- | 流血(s-dara)、下雪(s-huda) 有山豬味(s-bowyak)、有鐵味(s-xiluy) 大腳(s-papak)、長鼻子(s-muhing) | 「產生」 「有…味道」 「大、長」,s- | 流血(s-dara)、下雪(s-huda) 有山豬味(s-bowyak)、有鐵味(s-xiluy) 大腳(s-papak)、長鼻子(s-muhing) | 「產生」 「有…味道」 「大、長」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,8,;詞綴;;;例子;;;語意或功能;,t-,t-,生小孩(t-laqi)、取名(t-ngahan) 抓山豬(t-bowyak)、抓山羊(t-mirit) 養鴨(t-ruru)、養牛(t-kacing) 做刀(t-yayu)、做番刀(t-pucing) 跪下(t-bqlit)、 酗酒(t-sinaw),生小孩(t-laqi)、取名(t-ngahan) 抓山豬(t-bowyak)、抓山羊(t-mirit) 養鴨(t-ruru)、養牛(t-kacing) 做刀(t-yayu)、做番刀(t-pucing) 跪下(t-bqlit)、 酗酒(t-sinaw),,,t- | 生小孩(t-laqi)、取名(t-ngahan) 抓山豬(t-bowyak)、抓山羊(t-mirit) 養鴨(t-ruru)、養牛(t-kacing) 做刀(t-yayu)、做番刀(t-pucing) 跪下(t-bqlit)、 酗酒(t-sinaw) | 「產生」 「捕抓」 「畜養」 「製作」 「與名詞相關的動作」,t- | 生小孩(t-laqi)、取名(t-ngahan) 抓山豬(t-bowyak)、抓山羊(t-mirit) 養鴨(t-ruru)、養牛(t-kacing) 做刀(t-yayu)、做番刀(t-pucing) 跪下(t-bqlit)、 酗酒(t-sinaw) | 「產生」 「捕抓」 「畜養」 「製作」 「與名詞相關的動作」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,9,;詞綴;;;例子;;;語意或功能;,ci-/tg-,ci-/tg-,第一(ci-kingal)、第二(tg-dha) 十個裝一包(ci-maxal)、五個裝一包(ci-rima),第一(ci-kingal)、第二(tg-dha) 十個裝一包(ci-maxal)、五個裝一包(ci-rima),,,ci-/tg- | 第一(ci-kingal)、第二(tg-dha) 十個裝一包(ci-maxal)、五個裝一包(ci-rima) | 「第…幾」 「幾個一包…」,ci-/tg- | 第一(ci-kingal)、第二(tg-dha) 十個裝一包(ci-maxal)、五個裝一包(ci-rima) | 「第…幾」 「幾個一包…」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,10,;詞綴;;;例子;;;語意或功能;,sg-,sg-,靠著月光(sge-idas)、靠著河邊(sg-yayung),靠著月光(sge-idas)、靠著河邊(sg-yayung),,,sg- | 靠著月光(sge-idas)、靠著河邊(sg-yayung) | 「依靠著…」,sg- | 靠著月光(sge-idas)、靠著河邊(sg-yayung) | 「依靠著…」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,11,;詞綴;;;例子;;;語意或功能;,sn- (msn-),sn- (msn-),為了女人吵(sn-kuyuh)、為了錢吵(sn-pila),為了女人吵(sn-kuyuh)、為了錢吵(sn-pila),,,sn- (msn-) | 為了女人吵(sn-kuyuh)、為了錢吵(sn-pila) | 「為了…而吵」,sn- (msn-) | 為了女人吵(sn-kuyuh)、為了錢吵(sn-pila) | 「為了…而吵」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,12,;詞綴;;;例子;;;語意或功能;,maa-,maa-,變成麻雀(maa-purut)、變成小狗(maa-huling),變成麻雀(maa-purut)、變成小狗(maa-huling),,,maa- | 變成麻雀(maa-purut)、變成小狗(maa-huling) | 「變成…」,maa- | 變成麻雀(maa-purut)、變成小狗(maa-huling) | 「變成…」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0151_t01,151,,,,,13,;詞綴;;;例子;;;語意或功能;,emp-,emp-,廚師(emp-hapuy)、老師(emp-tgsa),廚師(emp-hapuy)、老師(emp-tgsa),,,emp- | 廚師(emp-hapuy)、老師(emp-tgsa) | 「職業或指人」,emp- | 廚師(emp-hapuy)、老師(emp-tgsa) | 「職業或指人」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t01,152,,,,,1,;詞綴;;;例子;;;語意或功能;,-an,-an,浴室(trma-an)、臥室(tqi-an),浴室(trma-an)、臥室(tqi-an),,,-an | 浴室(trma-an)、臥室(tqi-an) | 處所,-an | 浴室(trma-an)、臥室(tqi-an) | 處所,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t01,152,,,,,2,;詞綴;;;例子;;;語意或功能;,-an,-an,脫水機(qpi-an)、垃圾桶(psa-an),脫水機(qpi-an)、垃圾桶(psa-an),,,-an | 脫水機(qpi-an)、垃圾桶(psa-an) | 工具,-an | 脫水機(qpi-an)、垃圾桶(psa-an) | 工具,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t01,152,,,,,3,;詞綴;;;例子;;;語意或功能;,-an,-an,星期日(sngay-an)、後天(kn-tru-an),星期日(sngay-an)、後天(kn-tru-an),,,-an | 星期日(sngay-an)、後天(kn-tru-an) | 時間,-an | 星期日(sngay-an)、後天(kn-tru-an) | 時間,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t01,152,,,,,4,;詞綴;;;例子;;;語意或功能;,-un,-un,作業(ptas-un)、brig-un(商品),作業(ptas-un)、brig-un(商品),,,-un | 作業(ptas-un)、brig-un(商品) | 受事名物化,-un | 作業(ptas-un)、brig-un(商品) | 受事名物化,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t02,152,,,,,1,;焦點形式;;;焦點詞綴;;;主要功能;;;表示語意;,em- m- m-,em- m- m-,主事焦點,主事焦點,,→,主事焦點 | em- m- m- | 動詞化 (名詞→動詞) 動詞化 (名詞→動詞) 名物化 (動詞→名詞) | 「與名詞相關的動作」 「與名詞相關的動作」 「職業或指人」,主事焦點 | em- m- m- | 動詞化 (名詞→動詞) 動詞化 (名詞→動詞) 名物化 (動詞→名詞) | 「與名詞相關的動作」 「與名詞相關的動作」 「職業或指人」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t02,152,,,,,2,;焦點形式;;;焦點詞綴;;;主要功能;;;表示語意;,-an,-an,處所焦點,處所焦點,,→,處所焦點 | -an | 名物化 (動詞→名詞) (數詞→名詞) | 「處所」、「工具」 「時間」,處所焦點 | -an | 名物化 (動詞→名詞) (數詞→名詞) | 「處所」、「工具」 「時間」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t02,152,,,,,3,;焦點形式;;;焦點詞綴;;;主要功能;;;表示語意;,-un,-un,受事焦點,受事焦點,,→,受事焦點 | -un | 名物化 (動詞→名詞) | 「受事物」,受事焦點 | -un | 名物化 (動詞→名詞) | 「受事物」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0152_t02,152,,,,,4,;焦點形式;;;焦點詞綴;;;主要功能;;;表示語意;,s-,s-,工具/受惠焦點,工具/受惠焦點,,→,工具/受惠焦點 | s- | 名物化 (動詞→名詞) | 「原因」,工具/受惠焦點 | s- | 名物化 (動詞→名詞) | 「原因」,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0153_t01,153,,,,,1,;重疊式;;;可重疊的音節;;;例子;,CV-,CV-,可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊,可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊,,→,CV- | 可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊 | wil [wil] (繩子搖擺聲) → wi-wil [wiwil] (繩子) patas [patas] (書寫) → p-patas [pǝpatas] (筆) dgiyaq [dǝgiyaq] (山) → d-dgiyaq [dǝdǝgiyaq] (很多山) qbhni [qǝbǝhǝni] 鳥 → q-qbhni [qǝqǝbǝhǝni] 很多鳥,CV- | 可與單音節詞重疊 可與雙音節詞重疊 可與三音節詞重疊 可與四音節詞重疊 | wil [wil] (繩子搖擺聲) → wi-wil [wiwil] (繩子) patas [patas] (書寫) → p-patas [pǝpatas] (筆) dgiyaq [dǝgiyaq] (山) → d-dgiyaq [dǝdǝgiyaq] (很多山) qbhni [qǝbǝhǝni] 鳥 → q-qbhni [qǝqǝbǝhǝni] 很多鳥,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0153_t01,153,,,,,2,;重疊式;;;可重疊的音節;;;例子;,CVCV-,CVCV-,可與單音節詞重疊 可與雙音節詞重疊,可與單音節詞重疊 可與雙音節詞重疊,,→,CVCV- | 可與單音節詞重疊 可與雙音節詞重疊 | puh [puh] (拍痱子粉) → ph-puh [pǝhǝpuh] (痱子粉) sbut [sǝbut] (鞭打) → sb-sbut [sǝbǝsǝbut] (鞭子),CVCV- | 可與單音節詞重疊 可與雙音節詞重疊 | puh [puh] (拍痱子粉) → ph-puh [pǝhǝpuh] (痱子粉) sbut [sǝbut] (鞭打) → sb-sbut [sǝbǝsǝbut] (鞭子),medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,1,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qtul,qtul,砍,砍,,→,1 | qtul | 砍 | q-qtul | 砍用的工具 (番刀、菜刀等) | CV- | 動詞→名詞,1 | qtul | 砍 | q-qtul | 砍用的工具 (番刀、菜刀等) | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,2,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qapang,qapang,黏住,黏住,,→,2 | qapang | 黏住 | q-qapang | 黏貼的工具 (膠水、漿糊等) | CV- | 動詞→名詞,2 | qapang | 黏住 | q-qapang | 黏貼的工具 (膠水、漿糊等) | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,3,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,puh,puh,拍痱子粉包,拍痱子粉包,,→,3 | puh | 拍痱子粉包 | ph-puh | 痱子粉 | CVCV- | 動詞→名詞,3 | puh | 拍痱子粉包 | ph-puh | 痱子粉 | CVCV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,4,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,sbut,sbut,鞭打,鞭打,,→,4 | sbut | 鞭打 | sb-sbut | 鞭子 | CVCV- | 動詞→名詞,4 | sbut | 鞭打 | sb-sbut | 鞭子 | CVCV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,5,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,qeepah,qeepah,工作,工作,,→,5 | qeepah | 工作 | q-qeepah | 做法 | CV- | 動詞→名詞,5 | qeepah | 工作 | q-qeepah | 做法 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,6,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,jiyun,jiyun,用,用,,→,6 | jiyun | 用 | j-jiyun | 功用、用途 | CV- | 動詞→名詞,6 | jiyun | 用 | j-jiyun | 功用、用途 | CV- | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,7,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,quh,quh,咳嗽聲,咳嗽聲,,→,7 | quh | 咳嗽聲 | q-quh | 都在咳嗽 | CV- | 擬聲詞→動詞,7 | quh | 咳嗽聲 | q-quh | 都在咳嗽 | CV- | 擬聲詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t01,154,,,,,8,;序號;;;例詞;;;語意;;;重疊後;;;重疊後語意;;;重疊式;;;詞類改變;,peyt,peyt,打牛聲,打牛聲,,→,8 | peyt | 打牛聲 | pt-peyt | 都在打牛 | CVCV- | 擬聲詞→動詞,8 | peyt | 打牛聲 | pt-peyt | 都在打牛 | CVCV- | 擬聲詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,1,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,tmaq,tmaq,爛掉；咬爛,爛掉；咬爛,,→,1 | tmaq | 爛掉；咬爛 | 水桶樹(樹名) | 動詞→名詞,1 | tmaq | 爛掉；咬爛 | 水桶樹(樹名) | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,2,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,srus,srus,擦,擦,,→,2 | srus | 擦 | 板擦、橡皮擦 | 動詞→名詞,2 | srus | 擦 | 板擦、橡皮擦 | 動詞→名詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,3,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,klaway,klaway,蝴蝶、燕子,蝴蝶、燕子,,→,3 | klaway | 蝴蝶、燕子 | 比喻健步如飛 | 名詞→靜態動詞,3 | klaway | 蝴蝶、燕子 | 比喻健步如飛 | 名詞→靜態動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,4,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,qurug,qurug,腎(器官),腎(器官),,→,4 | qurug | 腎(器官) | 圓的 | 名詞→靜態動詞,4 | qurug | 腎(器官) | 圓的 | 名詞→靜態動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,5,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,tqral,tqral,打瞌睡,打瞌睡,,→,5 | tqral | 打瞌睡 | 懶惰 | 動詞→靜態動詞,5 | tqral | 打瞌睡 | 懶惰 | 動詞→靜態動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0154_t02,154,,,,,6,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;詞類改變;,s-quwaq,s-quwaq,大嘴巴(的),大嘴巴(的),,→,6 | s-quwaq | 大嘴巴(的) | 吵鬧；出聲 | 靜態動詞→動詞,6 | s-quwaq | 大嘴巴(的) | 吵鬧；出聲 | 靜態動詞→動詞,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,1,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,pngrah,pngrah,星星,星星,,,1 | pngrah | 星星 | 螢火蟲 | 名詞間轉移,1 | pngrah | 星星 | 螢火蟲 | 名詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,2,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,qumi,qumi,針,針,,,2 | qumi | 針 | 鬼針草 | 名詞間轉移,2 | qumi | 針 | 鬼針草 | 名詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,3,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,samaw,samaw,燭火,燭火,,,3 | samaw | 燭火 | 電、電燈 | 名詞間轉移,3 | samaw | 燭火 | 電、電燈 | 名詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,4,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,s-brig-an,s-brig-an,買賣東西的地方,買賣東西的地方,,,4 | s-brig-an | 買賣東西的地方 | 雜貨店、商店 | 名詞間轉移,4 | s-brig-an | 買賣東西的地方 | 雜貨店、商店 | 名詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,5,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,sipaw,sipaw,河的對岸,河的對岸,,,5 | sipaw | 河的對岸 | 西寶(部落名) | 名詞間轉移,5 | sipaw | 河的對岸 | 西寶(部落名) | 名詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,6,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,gaaw,gaaw,選擇,選擇,,,6 | gaaw | 選擇 | 選舉 | 動詞間轉移,6 | gaaw | 選擇 | 選舉 | 動詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,7,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,griq,griq,轉向；轉動,轉向；轉動,,,7 | griq | 轉向；轉動 | 開車 | 動詞間轉移,7 | griq | 轉向；轉動 | 開車 | 動詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0155_t01,155,,,,,8,;序號;;;詞彙;;;原詞意;;;轉換後詞意;;;功能轉移;,risuh,risuh,刷漆,刷漆,,,8 | risuh | 刷漆 | 化妝 | 動詞間轉移,8 | risuh | 刷漆 | 化妝 | 動詞間轉移,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,1,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,hiyi,hiyi,肉,肉,,,1 | hiyi | 肉 | 身體；人 | 借代：整體─部分,1 | hiyi | 肉 | 身體；人 | 借代：整體─部分,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,2,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,qrul,qrul,燒焦,燒焦,,,2 | qrul | 燒焦 | 筆筒樹(蛇木) | 借代：形狀或外觀,2 | qrul | 燒焦 | 筆筒樹(蛇木) | 借代：形狀或外觀,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,3,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,lihaw,lihaw,鏡子,鏡子,,,3 | lihaw | 鏡子 | 眼鏡、望遠鏡 | 借代：材質,3 | lihaw | 鏡子 | 眼鏡、望遠鏡 | 借代：材質,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,4,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,tmaq,tmaq,爛掉,爛掉,,,4 | tmaq | 爛掉 | 水桶樹 | 借代：性質,4 | tmaq | 爛掉 | 水桶樹 | 借代：性質,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,5,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,runug,runug,地震,地震,,,5 | runug | 地震 | 仙草、愛玉 | 借代：特徵,5 | runug | 地震 | 仙草、愛玉 | 借代：特徵,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,6,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,qrqur,qrqur,挖洞,挖洞,,,6 | qrqur | 挖洞 | 鑽動機 | 借代：功能,6 | qrqur | 挖洞 | 鑽動機 | 借代：功能,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
p0156_t01,156,,,,,7,;序號;;;詞彙;;;基本義;;;引申義;;;功能轉移類別;,pgagu,pgagu,笛子,笛子,,,7 | pgagu | 笛子 | 藪鳥 | 借代：擬聲,7 | pgagu | 笛子 | 藪鳥 | 借代：擬聲,medium,false,Extracted as sidecar table data; table rows are not emitted to Final_XML by default.
