record_id	section	section_title	part	label	printed_page_start	printed_page_end	pdf_object_page_start	pdf_object_page_end	has_translation	form_chars	standard_chars	translation_chars	notes	translation	form	standard
section_17_third_sermon_sentence_044	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_044	86	91	118	123	False	235	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Oedan, inau maunis a ḡa, maunis channumma choa tsjes, alli maibas o tsjes o cho, maunis choa airab, choa tattuppa, choa barra, choa tapos o tataap; maibas pala-ṣar: na-a tattuppa paḡaḡa joa tattuppa, ṣo-o joa tarran pagaga na-a tarran.	
section_17_third_sermon_sentence_045	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_045	86	91	118	123	False	114	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mai, maibas o boesum maso maro a ta, masini na-a tarran maso maro a joa tarran, ṣo-o na-a tattuppa a joa tattuppa.	
section_17_third_sermon_sentence_046	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_046	86	91	118	123	False	81	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Torro babosa sja alli man, ṣo-o paan o bog atatta zijsja, alli mamilip ja morich.	
section_17_third_sermon_sentence_047	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_047	86	91	118	123	False	30	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ta Deos alli maṣabb'o inochan.	
section_17_third_sermon_sentence_048	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_048	86	91	118	123	False	76	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Paga morich ai inni icho-ṣar, maibas inni zijsja-da rará, inni chuppod o to.	
section_17_third_sermon_sentence_049	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_049	86	91	118	123	False	52	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tapos o bog paga choa raag, ṣo-o atatta raag maunis.	
section_17_third_sermon_sentence_050	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_050	86	91	118	123	False	24	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Dem'ija ri, pa ja chaan.	
section_17_third_sermon_sentence_051	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_051	86	91	118	123	False	26	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Dem'ija charrina pa machá.	
section_17_third_sermon_sentence_052	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_052	86	91	118	123	False	26	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Dem'ija oeno, pa ja aṣiel.	
section_17_third_sermon_sentence_053	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_053	86	91	118	123	False	28	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Bog o mato paga raag o mato.	
section_17_third_sermon_sentence_054	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_054	86	91	118	123	False	17	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Kotsi, kotsi-ṣar.	
section_17_third_sermon_sentence_055	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_055	86	91	118	123	False	71	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ta Deos alli maibas; pagatomma kummasjies a mato, paḡaḡa raag icho-ṣar.	
section_17_third_sermon_sentence_056	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_056	86	91	118	123	False	70	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Paḡaḡa charri o choa raag de boesum, charri o de ta, charri o de abas.	
section_17_third_sermon_sentence_057	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_057	86	91	118	123	False	61	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Rorró-no a ma-arummo-i o paga de boesum, de ta, de abas icho.	
section_17_third_sermon_sentence_058	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_058	86	91	118	123	False	77	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Torro babosa paga ranied o pattite, charrin'o aṣini, macho ita, rim'o tataap.	
section_17_third_sermon_sentence_059	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_059	86	91	118	123	False	35	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pa ranied icho, ṣo-o mab'o pattite.	
section_17_third_sermon_sentence_060	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_060	86	91	118	123	False	65	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pa charrina, ṣo-o maṣini o tapos ai pa macha ṣo-o mit'o tapos ai.	
section_17_third_sermon_sentence_061	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_061	86	91	118	123	False	39	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Allipa charri o ai macharrieb icho-ṣar.	
section_17_third_sermon_sentence_062	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_062	86	91	118	123	False	53	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pa tea, ja rima, ṣo-o tummaap a tummattam o tapos ai.	
section_17_third_sermon_sentence_063	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_063	86	91	118	123	False	40	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tapos o bog paga choa ṣies, ṣo-o ootten.	
section_17_third_sermon_sentence_064	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_064	86	91	118	123	False	98	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Sja torro paga de don, maibasṣar a rorró alli paga de ta, ja de bonna, inau tapen ja bog inde don.	
section_17_third_sermon_sentence_065	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_065	86	91	118	123	False	64	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pa ootten ta Deos, pa tapen inni boesum icho, paṣies o choa boa.	
section_17_third_sermon_sentence_066	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_066	86	91	118	123	False	59	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli alanni innai icho-ṣar, pa insini, pa ai-i, pa indecho.	
section_17_third_sermon_sentence_067	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_067	86	91	118	123	False	70	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Rorró-no paga de ta, de abas, de boesum icho, ṣo-o pariaut o tapos ai.	
section_17_third_sermon_sentence_068	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_068	86	91	118	123	False	82	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maibas-ṣar maunis-o-al'innai choa boa: ja alli a Deos ina de maro, ṣo-o a chaddik.	
section_17_third_sermon_sentence_069	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_069	86	91	118	123	False	34	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ja ina alli pariaut o boesum a ta?	
section_17_third_sermon_sentence_070	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_070	86	91	118	123	False	55	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ḡa o Deos alli moribal, inau alli inerien-ṣar choa boa.	
section_17_third_sermon_sentence_071	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_071	86	91	118	123	False	77	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Allipa charri o ai pinaisas'icho, mautsiri o dig, alli chipassanan, mach'ija.	
section_17_third_sermon_sentence_072	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_072	86	91	118	123	False	91	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Machon-ṣar o tautaulan, maibas ani tautaulan alli ṣummoos, alli moab, alli ipachip choa to.	
section_17_third_sermon_sentence_073	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_073	86	91	118	123	False	30	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Kamaro innai otsiri ja bachor.	
section_17_third_sermon_sentence_074	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_074	86	91	118	123	False	49	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Chuppod o ṣaan, a tapos o aba paga inni icho-ech.	
section_17_third_sermon_sentence_075	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_075	86	91	118	123	False	106	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli mab'o sasalla ja tattosik, alli mab'o parapies, mabisse a tsjes o auchos icho, ṣo-o makammichi mario.	
section_17_third_sermon_sentence_076	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_076	86	91	118	123	False	46	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tapos o boesum, o ta, a abas matapo a choa bo.	
section_17_third_sermon_sentence_077	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_077	86	91	118	123	False	51	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli marotul choa barra, ummoop o tapos choa airab.	
section_17_third_sermon_sentence_078	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_078	86	91	118	123	False	24	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli ilen, alli orachan.	
section_17_third_sermon_sentence_079	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_079	86	91	118	123	False	97	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Innai pagaga chaddai mimerienṣar o boesum, o ta, a abas, inau choa airab kamabarr'ija tapos o ai.	
section_17_third_sermon_sentence_080	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_080	86	91	118	123	False	52	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pattite icho, ṣo-o erinen ai; pattillo ṣo-o paga ai.	
section_17_third_sermon_sentence_081	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_081	86	91	118	123	False	66	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Talcho a mato a matasso Deos o gagil, ṣo-o tapos ai inni choa boa.	
section_17_third_sermon_sentence_082	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_082	86	91	118	123	False	113	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ani tinnaam na-a pala, all'inni ta Deos paga natorroa-da boa, o tamau, ta sjiem, ṣo-o ta Auchar o ma-achimit-ech.	
section_17_third_sermon_sentence_083	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_083	86	91	118	123	False	49	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Matalam poetat imoa, alla paga natorroa Deos-ṣar.	
section_17_third_sermon_sentence_084	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_084	86	91	118	123	False	139	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Oedan, sja Deos o gagil o tamau, Deos o gagil ta sjiem, ṣo-o Deos o gagil ta Auchar-ech, ja natorroa-da bo'o mini allipa natorroa Deos-ṣar?	
section_17_third_sermon_sentence_085	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_085	86	91	118	123	False	34	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Pa, natta-da Deos ma-akammichiṣar.	
section_17_third_sermon_sentence_086	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_086	86	91	118	123	False	303	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Gagil-na, sja o tamau maunis a ḡa o Deos, maunis a airab, maunis a barra, maunis a chachimit, alli maibas ta sjiem, ja ta Aucharech, alla papaga natorroa Deosṣar: pagaga o pia chaddai, inau natorroa-da bo'o micho rorró-no paga natta-da ḡa o Deos, natta-da airab, natta-da barra, ṣo-o natta-da chachimit.	
section_17_third_sermon_sentence_087	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_087	86	91	118	123	False	107	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Marummo ḡa o Deos inni o tamau, marummo ḡa o Deos inni ta sjiem, ṣo-o marummo ḡa o Deos inni ta Auchar-ech.	
section_17_third_sermon_sentence_088	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_088	86	91	118	123	False	64	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maunionis natorroa boa inni ḡa o Deos, allipa natorroa Deos-ṣar.	
section_17_third_sermon_sentence_089	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_089	86	91	118	123	False	34	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maunis a boa tamau, o ai pausjiem.	
section_17_third_sermon_sentence_090	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_090	86	91	118	123	False	37	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maunis a boa ta sjiem, o ai ausjimen.	
section_17_third_sermon_sentence_091	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_091	86	91	118	123	False	67	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maunis a boa ta Auchar-ech, o ai ṣoss'innai o tamau, ṣo-o ta sjiem.	
section_17_third_sermon_sentence_092	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_092	86	91	118	123	False	161	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli maunis a Deos o tamau, alli maunis a Deos ta sjiem, alli maunis a Deos ta Auchar-ech, inau nattorroa bo'o micho rorró-no machon-ṣar inni natta-da ḡa o Deos.	
section_17_third_sermon_sentence_093	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_093	86	91	118	123	False	56	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Tamau machon-ṣar inni ta sjiem, ṣo-o inni ta Auchar-ech.	
section_17_third_sermon_sentence_094	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_094	86	91	118	123	False	48	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ta sjiem, a ta Auchar-ech machon-ṣar inni tamau.	
section_17_third_sermon_sentence_095	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_095	86	91	118	123	False	64	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Acho pinab'ina moeda naan o tamau, a ta sjiem alanni innai Deos.	
section_17_third_sermon_sentence_096	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_096	86	91	118	123	False	130	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Matalam makakki a marmimi joa tsjes, moeda pausjiem ta Deos, ja naan o tamau, ta sjiem makkesjap icho, ja podda, ja paga ṣini-ṣar?	
section_17_third_sermon_sentence_097	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_097	86	91	118	123	False	39	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Mai, abá, alla maunionis choa pausjiem.	
section_17_third_sermon_sentence_098	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_098	86	91	118	123	False	79	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Alli pausjiem o tamau choa sjiem maibas o babosa, alli podda maibas ṣini o cho.	
section_17_third_sermon_sentence_099	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_099	86	91	118	123	False	80	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Ta sjiem a ta Auchar-ech ṣoss'innai icho-ṣar, maibas o to chumpod innai chuppod.	
section_17_third_sermon_sentence_100	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_100	86	91	118	123	False	151	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Torroa ṣaan alli tummaap o auchos o atil o boesum o mini o ma-acharrieb, mai, alla moa maso maba, na-a mamarach o tatschier innai sijsja ṣo-o tsjes-oë.	
section_17_third_sermon_sentence_101	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_101	86	91	118	123	False	116	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Inni zijsja, paga natorroa tuppo-no mini, aṣiel o zijsja, rará, ṣo-o tadach: inni tsjes paga ṣaan, airab a tattuppa.	
section_17_third_sermon_sentence_102	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_102	86	91	118	123	False	189	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maibas paga natta-da zijsja, ṣo-o natta-da tsjes inni babosa, ṣo-o inni zijsja, inni tsjes maunis natorroa tuppo, masini paga nattaṣar a Deos, ṣo-o inni ḡa o Deos natorroa maaunionis a boa.	
section_17_third_sermon_sentence_103	17	Third Sermon: Hebrews xi. 6	sermon_sentence	sentence_103	86	91	118	123	False	275	0	0	Hand-reviewed against the source PDF; transcription accepted or corrected.		Maibas o aṣiel o zijsja ṣo-o rara ṣoss'innai, zijsja, ṣaan a airab innai tsjes, ṣo-o alli riballen, machon-ṣar inni zijsa-da, inni tsjes-oë, masini-ṣar ta sjiem, ta Auchar-ech rorró-no ṣoss'innai o tamau, ṣo-o alli riballen innai choa boa, machon-ṣar taulaulan inni icho-ech.	
