language,ilrdf_headword,branch_sentence_id,sentence
Saisiyat,kakhayzaʼan,Saisiyat_2722,kakhayzaʼan noka tatiniʼ kataboeʼan ka ʼinomaS koSaʼen papaʼet.
Saisiyat,kakiSka:atan,Saisiyat_2728,niSoʼ taewʼan ʼalʼalihan ki kakiSka:atan ay?
Saisiyat,kala,Saisiyat_2818,"kalaʼ ʼima ʼokaʼ kakanoʼ, honha:iʼ nanaw mayhaʼhaʼ ila ka boway."
Saisiyat,kala,Saisiyat_2819,ray takil ʼakoy ka boway.
Saisiyat,kala,Saisiyat_2820,ray kalaʼ ʼinaSkan ʼakoy ka boway.
Saisiyat,kalihokan,Saisiyat_2857,siya tikot ni minatiniʼ ʼangangen hoSa:il ray kalihokan.
Saisiyat,kalihokan,Saisiyat_2859,ray ʼoemʼoemaeh ka kalihokan maʼan tokoehen ka ʼiri:
Saisiyat,kalʼoeʼ,Saisiyat_2879,ray kaehoy babaw hayzaʼ ka kalʼoeʼ.
Saisiyat,kamamatawaw,Saisiyat_2925,kamamatawaw maSha:wan a tomalan.
Saisiyat,kamase:ez,Saisiyat_2961,maʼan mamaʼ kamase:ez kapapamaʼan.
Saisiyat,kamatortoroeʼ,Saisiyat_2983,hini ʼima kayzaeh kitaʼen kamatortoroeʼ hiyaʼ?
Saisiyat,kamatortoroeʼ,Saisiyat_2984,siya kamatortoroeʼ ray ʼima ʼolʼolaeʼan kakiSka:atan.
Saisiyat,kanoʼ,Saisiyat_3023,Soʼo minowaʼ somiʼael ka kanoʼ?
Saisiyat,kanoʼ,Saisiyat_3024,"kalaʼ ʼima ʼokaʼ ka kanoʼ, honha:iʼ nanaw mayhaʼhaʼ ila ka boway."
Saisiyat,kapaStaʼayan,Saisiyat_3075,hini kapaStaʼayan ka titiyon nom ma:ʼazaʼ.
Saisiyat,kapahiyoʼ,Saisiyat_3083,Saʼila papazeng ka kapahiyoʼ naehan.
Saisiyat,kapakitaʼ,Saisiyat_3091,hini kina:at maʼan kapakitaʼ hi kawkel.
Saisiyat,kapakʼiyaʼzawan,Saisiyat_3108,ray kapakʼiyaeʼzawan ʼi:zoʼ ʼakoy ka kasiʼaelen ʼinaSkan.
Saisiyat,kapanra:anan,Saisiyat_3123,"hiza kapanra:anan ʼiyahaloeh, ʼiyaʼazem i!"
Saisiyat,kapanra:anan,Saisiyat_3124,hini tinawaeʼan potngor ila rareme:an kayzaeh ila kapanra:anan ka kapapamaʼan.
Saisiyat,kapatawawan,Saisiyat_3141,maʼan kapatawawan rengreng maSangay.
Saisiyat,kapatawawan,Saisiyat_3142,ya:o Somowaw ka kapatawawan SanSaʼlaʼ ila!
Saisiyat,kapohimaʼ,Saisiyat_3222,maskes ila ʼoyaʼ pahiba: ʼini minaytiʼ ka ʼiniyahimaʼ kayba:en.
Saisiyat,karaliʼ,Saisiyat_3261,ray pinatiyay pinamowaʼan ka karaliʼ ki lilom.
Saisiyat,kariʼael,Saisiyat_3270,"yako kariʼael ʼam rimaʼ ray ʼoesʼoesoʼan ʼoemalep, Soʼo ʼam SiSkakanoʼ?"
Saisiyat,karmaʼ,Saisiyat_3280,malrangaʼ ka ʼin noka maeʼiyaeh a kakrangiʼan koSaʼen mina marmaʼ.
Saisiyat,kasbez,Saisiyat_3310,"hapis Sinrahoeʼ to:oʼ, kaSbez minaytiʼ a tomal."
Saisiyat,katalʼizaeh,Saisiyat_3376,ray talka: ʼinaSkan katalʼizaehʼokik ʼinsiyaʼa o ʼinhiyaʼa?
Saisiyat,katboS,Saisiyat_3395,hini hayzaʼ ka katboS pinamowaʼan.
Saisiyat,katboS,Saisiyat_3396,katboS siʼaelen ʼanhil o ʼaewhay kasiʼaelen.
Saisiyat,kawas,Saisiyat_3477,yako kayzaeh ka hinʼazʼazem kawaS kitaʼen maʼ tilka:an.
Saisiyat,kaway,Saisiyat_3482,"siya mariʼ ka wawatos, mariʼ ka kaway rimaʼ ila ʼomalep."
Saisiyat,kaysaʼan,Saisiyat_3527,yako kaysaʼan ʼam rimaʼ matawaw.  
Saisiyat,kaʼSiyap,Saisiyat_3556,ʼaehaeʼ maeʼiyaeh Saehaeʼ ray kaʼSiyap nasiya hoehoehen Sipaʼalʼitol.
Saisiyat,kaʼalingoʼan,Saisiyat_3571,maʼan kaʼalingoʼan Sipanhae:aeʼminroSaʼila.
Saisiyat,kaʼinowan,Saisiyat_3611,Soʼo kaʼinowan ʼima lobih?  
Saisiyat,kaʼintaniʼan,Saisiyat_3616,"ya:o ʼam papamaʼ ka kalihaepoyan ʼima ray hinmaykaSpat, Soʼo kayzaeh ay pamaʼ ʼiyakin ray kaʼintaniʼan noka kalihaepoyan?"
Saisiyat,ki,Saisiyat_3689,ya:o ki minatiniʼ ray taewʼan makakSiyaeʼ.
Saisiyat,kiSeʼ,Saisiyat_3698,ʼiziʼ kiSeʼ ʼiyakin!
Saisiyat,kilkiloʼ,Saisiyat_3723,hiza kilkiloʼ noka kaʼinaʼan Sipahangal ila. 
Saisiyat,kinSiyaeʼ,Saisiyat_3745,yami maʼonhael ma:tol kinSiyaeʼ.
Saisiyat,kinmaeʼiyaehan,Saisiyat_3805,hiza kinmaeʼiyaehan.
Saisiyat,kinotimoʼan,Saisiyat_3824,noka hiza kamoʼalay ray kinotimoʼan ma:riyaeʼ ila.
Saisiyat,kitaʼen,Saisiyat_3859,Soʼo kitaʼen kayzaeh a tomalan.
Saisiyat,kitaʼ,Saisiyat_3863,yako minowaʼ komitaʼ ka tilibi:.
Saisiyat,koeʼhael,Saisiyat_3900,yako koeʼhael ʼam haseb ila tinalʼoemaeh.
Saisiyat,komitaʼ,Saisiyat_3983,yako ʼam payrarongaw hi kamatortoroeʼ maʼan.
Saisiyat,komoSaʼ,Saisiyat_3992,"ʼoyaʼ komoSaʼ, hiyaʼ mam palbaboy?"
Saisiyat,komolalaʼ,Saisiyat_4002,yami mamʼoemazip ka ʼaewpir ʼinsaʼan ni ʼoyaʼ kataleken.
Saisiyat,linoSloS,Saisiyat_4278,hini raromaeh maʼan linoeSloeS ila ʼam ʼoki kayngaeh ila.
Saisiyat,loman,Saisiyat_4322,Soʼo loman a ta:an.
Saisiyat,maSba:an,Saisiyat_4401,ray kaehoy babaw ʼakoey ka kabkabaehae: ʼima maSba:an.
Saisiyat,maeʼaew,Saisiyat_4454," hini ray powawan hayzaʼ ka hewek, Senget ki tawtaw."
Saisiyat,maeʼiyaeh,Saisiyat_4462,hini hayzaʼ lampez ka maeʼiyaeh.
Saisiyat,makSaʼ,Saisiyat_4475,"siya bazaeʼ hi minaytiʼ minkoringan ngizoʼ ʼaeʼaey Sipanramramoʼ, ʼisa:aʼ makSaʼ ʼaeʼae:aew lobih ʼay taewʼanʼ."
Saisiyat,makakSiyaeʼ,Saisiyat_4479,yami ray latar ʼima makakSiyaeʼ.
Saisiyat,maliʼ,Saisiyat_4510,maliʼ paʼila hini!
Saisiyat,mamasaʼan,Saisiyat_4539,hiza maeʼiyaeh ʼaewhay ka ʼinoSaʼ haysiya mamasaʼan.
Saisiyat,mamasaʼan,Saisiyat_4540,"Soʼo komoSaʼ ʼam maeʼrem ila, hini haysiya mamasaʼan kitaʼen."
Saisiyat,mamaʼ,Saisiyat_4543,mamaʼ niSoʼ ʼibabaw ay?
Saisiyat,mamowaʼ,Saisiyat_4547,"yabaʼ maraS ka Singil kapamowaʼ, Sipamowaʼ ray pinatiyayan."
Saisiyat,mantaeʼ,Saisiyat_4570,ray talka: hayzaʼ naehan ʼima mantaeʼ ka ʼayam.
Saisiyat,mayhaʼhaʼ,Saisiyat_4637,ray talobong ralom hayzaʼ ʼima minayhaʼhaʼ.
Saisiyat,maʼ,Saisiyat_4673,"ya:o somiʼael ka pazay sizaeh, maʼ ʼam pa:boway naehan."
Saisiyat,maʼaloʼ,Saisiyat_4679,maʼaloʼ ʼiSoʼon maraS ka ra:amaʼ ʼiniman.
Saisiyat,maʼan,Saisiyat_4682,hiza kaka:at maʼan. (hiza ʼinmanaʼa kaka:at.)
Saisiyat,maʼasay,Saisiyat_4684,ʼoyaʼ mam tomalek ka kasnaw noka maʼasay .
Saisiyat,maʼazʼazem,Saisiyat_4688,yako ʼam ma:ʼazʼazem ni ʼoyaʼ ka pinanabih.
Saisiyat,minaytiʼ,Saisiyat_4770,niSoʼ minaytiʼ pizaʼ ila tinalʼoemaeh?
Saisiyat,minhaeʼtiS,Saisiyat_4787,Soʼo kaskesen mimminhaeʼtiS ila.
Saisiyat,minkoringan,Saisiyat_4816,hiza minkoringan pawtopiyak ka kamamanra:an.
Saisiyat,minkoringan,Saisiyat_4817,"noka SaySiyat ka kaspengan, minkoringan ʼaewhay komoSaʼ tezek."
Saisiyat,minkoringan,Saisiyat_4819,hini minkoringan maʼan ba:iS.
Saisiyat,minpongaeh,Saisiyat_4856,Senget minpongaeh habiyalan.
Saisiyat,minrawkoʼan,Saisiyat_4863,hini ray minrawkoʼan ʼaeʼae:aeʼan.
Saisiyat,mintaniʼ,Saisiyat_4880,latar ʼaʼoral mintaniʼ ila.
Saisiyat,mintatiniʼan,Saisiyat_4888,ray kalhib kalihokan hayzaʼ roSaʼ ka mintatiniʼan.
Saisiyat,mitaʼ,Saisiyat_4926,siya kamatortoroeʼ mitaʼ. (siya ʼinmitaʼa kamatortoroeʼ.)
Saisiyat,nakhara,Saisiyat_5031,"hini howaw nakhara ʼam manmanabih ʼini mitaʼ, ʼitaʼ matawaw ʼiziʼ ba:in!"
Saisiyat,ngizoʼ,Saisiyat_5114,siya kaSbikol ka batoʼ ngizoʼ ila.
Saisiyat,ni,Saisiyat_5136,ni ʼataw tiyal ma:Siba:iʼ ila.
Saisiyat,noka,Saisiyat_5158,kina:at noka minaytiʼ minkoringan maʼan Sibae:iw ila.
Saisiyat,paSbakiʼ,Saisiyat_5229,ray ʼasang saboeh maeʼiyaeh ʼokay honasamez matawaw ʼam paSbakiʼ. 
Saisiyat,paeʼrem,Saisiyat_5289,kokoʼ hila:an ʼima maeʼrem.
Saisiyat,pakpakaʼaloʼan,Saisiyat_5448,"hini ʼaehoeʼ kilkiloʼ kin pakpakaʼaloʼan, ʼokaʼ ka kaʼinaʼan nom malahang."
Saisiyat,pamaʼ,Saisiyat_5545,"minaytiʼ minkoringan maeʼrem ila, yabaʼ pamaʼ hi siya lobih ray taewʼan."
Saisiyat,pamowaʼ,Saisiyat_5547,yako ray kakiSka:atan mamowaʼ kin ʼakoy ka pongaeh .
Saisiyat,panra:an,Saisiyat_5584,"ʼiyasiwiʼ ila, panra:an ila!"
Saisiyat,papSiyay,Saisiyat_5602,"ʼam papSiyay ila, ʼitaʼ takonkonon ka kinonkonon."
Saisiyat,pawkaʼ,Saisiyat_5782,ʼataw pawkaʼ ka rayhil.
Saisiyat,pilʼasay,Saisiyat_5923,"pazay ʼiziʼ pakʼakoey tinalek, ʼaewhay pilʼaSay."
Saisiyat,pilʼawan,Saisiyat_5926,"pilʼawan ila, yako ʼam lobih ila."
Saisiyat,pilʼawan,Saisiyat_5927,yami kahiyaʼ rasiwazay ila. ʼokay papilʼawan!
Saisiyat,pingiʼ,Saisiyat_6018,ay kaehoy pingiʼ ʼakoey ka ʼaewraʼi:. 
Saisiyat,pitʼazaʼ,Saisiyat_6072,ʼam tomokoeh minSaʼlaʼ pitʼazaʼ kayzaeh hini ʼaehaeʼ tinalʼoemaehʼakoy ka kinipazay.
Saisiyat,porʼoeʼ,Saisiyat_6165,pakʼakoy siʼael ka porʼoeʼ pakayzaeh ka basang.
Saisiyat,raeʼael,Saisiyat_6253,ni ʼoyaʼ tinalek raeʼael noka baboy kin kayzaeh siʼaelen.
Saisiyat,raeʼoe:,Saisiyat_6258,raeʼoe: ka ralom!
Saisiyat,raeʼoe:,Saisiyat_6259,ʼiziʼ raeʼoe: ka pinobae:aeh!
Saisiyat,rakoloʼ,Saisiyat_6283,rakoloʼ ni minaytiʼ kamanra:an ʼaraSen ila.
Saisiyat,ramoʼ,Saisiyat_6295,maʼan ʼaeʼay mowa:iʼ ka ramoʼ ila.
Saisiyat,ramoʼramoʼan,Saisiyat_6297,yako noka habiS kayngaehen ka himaʼ mowa:iʼ ka ramoʼ ila.
Saisiyat,rangiʼ,Saisiyat_6304,maʼan rangiʼ Say rayʼin.
Saisiyat,rarahoeʼ,Saisiyat_6319,yako ray ʼoesʼoesoʼan tihoero: ʼaehaeʼ ʼima sopaloy ka ʼoeway ʼ.
Saisiyat,rawkoʼ,Saisiyat_6358,yako hoemangra: ka rawkoʼ.
Saisiyat,rimʼaen,Saisiyat_6418,rimʼaen yakoʼam rimaʼ ila.
Saisiyat,ririmʼaenan,Saisiyat_6449,Soʼo ririmʼaenan pizaʼ kaSepe:an minʼitol?
Saisiyat,ririmʼaenan,Saisiyat_6450,ririmʼaenan ʼayna:aʼ ʼiyakin ray taewʼan.
Saisiyat,roSaʼ,Saisiyat_6467,maʼan hayzaʼ roSaʼ ka ngiyaw.
Saisiyat,rowaSek,Saisiyat_6534,kakhayzaʼan lala:iʼ haeba:an ka maeʼiyaeh ʼima rowaSek.
Saisiyat,rowaSek,Saisiyat_6535,waʼaeʼ rowaSek ray ʼoesʼoesoʼan.
Saisiyat,saboeh,Saisiyat_6549,yami ʼaehaeʼ taewʼan pakʼaʼinowaʼ ki tatilhaehael saboeh.
Saisiyat,sasepe:,Saisiyat_6592,"kokoʼ tomortoroeʼ ka SaSepe:, ʼinay ʼaehaeʼ tabin kaboehoel."
Saisiyat,saʼiʼ,Saisiyat_6627,kataʼowan haynoʼ? yo:o ʼam rimaʼ somaʼiʼ.
Saisiyat,saʼoeʼ,Saisiyat_6629,"yako ʼokay saʼoeʼ ka rayhil, maʼan kasiʼaelen nanaw Sibo:ay."
Saisiyat,sempeng,Saisiyat_6642,yako noka powawan sempeng ka SiʼSiʼ.
Saisiyat,seʼsezen,Saisiyat_6661,"korkoring seʼsezen ʼokay saʼiʼ, mam homangih."
Saisiyat,sinakeban,Saisiyat_6680,sinakeban noka ba:yoS paʼaewhayen ila.
Saisiyat,sinaʼoeʼ,Saisiyat_6689,hini Sileʼ ni ʼoyaʼ sinaʼoeʼ.
Saisiyat,siniʼaelan,Saisiyat_6706,hi ʼoyaʼ ki ʼataʼ haha:ih ʼam mobe:ay ka siniʼaelan rayhil.
Saisiyat,sinʼelan,Saisiyat_6723,nisiya ngo:oʼ sinʼelan sinsinamoehan.
Saisiyat,sinʼelan,Saisiyat_6725,"kaesapiʼ ray ba:laʼ kamarempe: ray batoʼ, sinʼelan ʼaʼipaʼan."
Saisiyat,sisiyap,Saisiyat_6735,hini tata:aʼ haysiya sisiyap ʼiziʼ siʼael.
Saisiyat,sisoeʼ,Saisiyat_6739,hiza sisoeʼ tinon kitaʼen nak boyaʼ. 
Saisiyat,sitaew,Saisiyat_6743,niSoʼ sitaew bine:eS ʼoki hinghaʼ sinʼelan lalazem.
Saisiyat,siʼael,Saisiyat_6769,yako ʼam rimaʼ somiʼael ka pazay ila.
Saisiyat,ta:os,Saisiyat_6874,"ray rola:ong ʼakoey ka ʼaelaw, mariʼ ka tata:oS ta:oS ka ʼaelaw."
Saisiyat,tabtabolaS,Saisiyat_6940,noka tabtabolaS a pongaeh ʼoesʼoeson ʼanhil.
Saisiyat,taewʼan,Saisiyat_6951,hini maʼan taewʼan.
Saisiyat,tahokiʼ,Saisiyat_6958,tahokiʼ ray taewʼan ay?
Saisiyat,tahokiʼ,Saisiyat_6959,siya ka tahokiʼ noka kanoʼ?
Saisiyat,takoSiʼ,Saisiyat_6993,"ray ra:an ʼakoey ka takoSiʼ, ʼiyaʼazem ʼam manra:an."
Saisiyat,tangoeʼ,Saisiyat_7064,"maʼ ya:o marmaʼ ka ʼoesizo:, ya:o noka hipoʼ tata:aʼ tangoeʼen ila."
Saisiyat,tataʼ,Saisiyat_7154,tataʼ mina kakhayzaʼan Sapang nom baba:ok.
Saisiyat,tatilhaehael,Saisiyat_7175,wa:iʼ ila tatilhaehael hangal ka baboy!
Saisiyat,tatobaʼ,Saisiyat_7197,"siya somiʼael ka ʼima hayzaʼ ka tatobaʼ kasiʼaelen, ʼamʼamoeh Sater ray sinsangan."
Saisiyat,tatoroeʼ,Saisiyat_7202,yami ʼam makakreng tatoroeʼ ka tomnon.
Saisiyat,tatoroeʼ,Saisiyat_7204,yako noka tatoroeʼ tomoroeʼ ka koko:ol.
Saisiyat,tatpoʼ,Saisiyat_7210,yako hayzaʼ ʼaehaeʼ ka tatpoʼ.
Saisiyat,tatʼes,Saisiyat_7223,SiʼSiʼ ʼaSkanen honaehnge: hayzaʼ ila ka tatʼeS.
Saisiyat,tawmoʼ,Saisiyat_7234,hini hayzaʼ ʼaehaeʼ ʼaewlang ka tawmoʼ.
Saisiyat,timoʼ,Saisiyat_7387,tomalek ka tatimaeʼ ʼaskanen ka timoʼ kayzaeh siʼaelen.
Saisiyat,tinalʼoemaeh,Saisiyat_7405, yako langpez ila tinalʼoemaeh.
Saisiyat,tinoroeʼ,Saisiyat_7455, hini ray talobong ka ralom noka ʼaʼoral tinoroeʼ 
Saisiyat,tomiʼlihlih,Saisiyat_7611,ʼataw tomiʼlihlih ka ʼaehoeʼ ni ʼoyaʼ ʼangangen.
Saisiyat,tomonoʼ,Saisiyat_7633,"kahiyaʼ siya ʼima some:ez lala:or, rimaʼ tomonoʼ ray ra:an langi: ka kaehoy."
Saisiyat,tomoʼtoʼ,Saisiyat_7654,ʼoyaʼ mam maytataʼ ka tataʼ.
Saisiyat,tortoroeʼ,Saisiyat_7684,"siya ray kakiSka:atan tomortoroeʼ, ʼinmanaʼa kamatortoroeʼ. "
Saisiyat,towanay,Saisiyat_7698,Saʼila pake:eb hi towanay niSoʼ ka bekeS.
Saisiyat,towanay,Saisiyat_7699,towanay niSoʼ Say kabih no wasal o ra:am malnoSaySiyat kitaʼen.
Saisiyat,waʼaeʼ,Saisiyat_7778,Soʼo ʼina ʼomalep ay ka waʼaeʼ?
Saisiyat,yabaʼ,Saisiyat_7796,hini yabaʼ maʼan.
Saisiyat,yamaʼ,Saisiyat_7809,hiza ʼima ʼibabaw kamamanra:an yamaʼ nisiya.
Saisiyat,ʼaSoʼ,Saisiyat_7899,kokoʼ noka ʼaSoʼ maytataʼ.
Saisiyat,ʼaSʼaSay,Saisiyat_7903,ʼiziʼ ʼaSʼaSay ka rayhil!
Saisiyat,ʼaSʼaSay,Saisiyat_7904,Soʼo ʼiziʼ ʼaSʼaSay ka hahila:.
Saisiyat,ʼaehael,Saisiyat_7940,maʼan ʼaehael haeba:an.
Saisiyat,ʼaehael,Saisiyat_7941,ya:o ki siya ʼaehael.
Saisiyat,ʼaehaeʼ,Saisiyat_7948,yako hayzaʼ ʼaehaeʼ ka ʼaehoeʼ.
Saisiyat,ʼaehoeʼ,Saisiyat_7969,kansiya ray hatas hayzaʼ Sopat ka ʼaehoeʼ.
Saisiyat,ʼaehʼaehael,Saisiyat_7972,siya ʼinmanaʼa ʼaehʼaehael.
Saisiyat,ʼaelaeʼ,Saisiyat_7977,siya Somaehoeʼ ila ka haehoway ʼin noka ʼaelaeʼ a.
Saisiyat,ʼaewpir,Saisiyat_8010,ʼaewpir ʼima kopoehan kayzaeh siʼaelen.
Saisiyat,ʼaewpir,Saisiyat_8011,kakhayzaʼan maeʼiyaeh somiʼael ka ʼaewpir ki rokol.
Saisiyat,ʼaeʼaewzaeh,Saisiyat_8025,ʼampowaʼ ray kanman halapaw ʼakoey ka ʼaeʼaewzaeh?
Saisiyat,ʼampowaʼ,Saisiyat_8153,minaytiʼ minkoringan kahiyaʼ ʼampowaʼ ila? 
Saisiyat,ʼamʼamoeh,Saisiyat_8158,"ʼamoy Saʼ, ʼamʼamoeh rae:iw!"
Saisiyat,ʼana,Saisiyat_8163,ʼana Soʼo miyatabin maʼ ʼam ʼokaʼ ka kakayzaehan niSoʼ.
Saisiyat,ʼanhiʼ,Saisiyat_8183,nisiya hayzaʼ ʼaehaeʼ pinotoy ka ʼanhiʼ.
Saisiyat,ʼawsoʼen,Saisiyat_8255,rokol ʼawSoʼen noka ʼaboʼ poʼaboʼen ʼam kayzaeh ila.
Saisiyat,ʼayʼayloSay,Saisiyat_8281,ʼayloSay ʼam homayap ray hinbetel.
Saisiyat,ʼazʼez,Saisiyat_8293,hini basaeh sinʼelan ʼirʼira:iʼan no. hini taliʼ siʼaelen ʼokik ʼazʼez.
Saisiyat,ʼaʼapis,Saisiyat_8305,hiza ʼaʼapis nom ʼoemapis ka ʼayam.
Saisiyat,ʼaʼapol,Saisiyat_8308,yabaʼ mam ʼaʼapol ka ʼayam no ʼasang maeʼiyaeh.
Saisiyat,ʼaʼleb,Saisiyat_8339,ray ʼaʼleb langi: hayzaʼ ʼaehaeʼ ka ʼaehoeʼ minaeʼrem.
Saisiyat,ʼaʼoral,Saisiyat_8351,ʼaʼoral mowa:iʼ ila ʼamʼamoeh lobih ray taewʼan.
Saisiyat,ʼeleb,Saisiyat_8361,ʼeleb ka hinohaes!
Saisiyat,ʼihiʼ,Saisiyat_8429,"ʼihiʼ, yami kaysaʼan ʼam rimaʼ ray kakiSka:atan."
Saisiyat,ʼinalingoʼ,Saisiyat_8520,hini yamiʼ ʼaehaeʼ taewʼan ʼinalingoʼ ʼaehaeʼ ila nanaw.
Saisiyat,ʼinaroʼ,Saisiyat_8540,Saʼila mariʼ ray soko: ka ʼima ʼinaroʼ babotoeʼ (Sina:iS) ʼiniman.
Saisiyat,ʼinsaʼan,Saisiyat_8645,Soʼo ʼinsaʼan ray taewʼan ʼayna:aʼ naehan ʼiyakin.
Saisiyat,ʼinʼalay,Saisiyat_8659,siya some:ez kapapamaʼan ʼinay kakiSka:atan pamaʼ hi minaytiʼ minkoringan lobih ray taewʼan.
Saisiyat,ʼisa:aʼ,Saisiyat_8681,ʼisa:aʼ ʼitaʼ tapa:tol ila!
Saisiyat,ʼitaʼ,Saisiyat_8699,ʼitaʼ taʼoSaʼ ray kakiSka:atan!
Saisiyat,ʼitʼitiʼan,Saisiyat_8712,"hini ʼaewpir ʼima ʼitʼitiʼan nanaw, maʼan kamariʼin saboeh."
Saisiyat,ʼiyakin,Saisiyat_8747,be:ay ʼiyakin ʼaehaeʼ kinkaboehoel ka rayhil.
Saisiyat,ʼiyakina,Saisiyat_8750,siya ti:boeʼ noka himaʼ ray ngabas ʼiyakina moetaeʼ.
Saisiyat,ʼiyakina,Saisiyat_8751,yako ʼiyakina lala:or.
Saisiyat,ʼiyasiwiʼ,Saisiyat_8776,So: ʼam ʼiyasiwiʼ ila maʼ ʼam lobib ila.
Saisiyat,ʼiyoʼ,Saisiyat_8806,yabaʼ rimaʼ mariʼ ka ʼiyoʼ.
Saisiyat,ʼiziʼ,Saisiyat_8809,rimaʼ ʼay kakiSka:atan ʼiziʼ papahowih!
Saisiyat,ʼiziʼ,Saisiyat_8810,"ni ʼataʼ bino:ay ka rayhil, ʼoyaʼ ʼomangang Saʼ, ʼiziʼ mariʼ! ya:o minobih ila."
Saisiyat,ʼiʼiyaeh,Saisiyat_8823,niSoʼ rinakep ka kabkabaehae: ʼima ʼiʼiyaeh ay?
Saisiyat,ʼoSaʼ,Saisiyat_8834,ʼomoral ila yami ʼam ʼokay ʼoSaʼ ila ray ʼoesʼoesoʼan.
Saisiyat,ʼoemʼoemaeh,Saisiyat_8854,yabaʼ haw ila ray ʼoemʼoemaeh ʼiʼiniʼi lobih.
Saisiyat,ʼoesizo:,Saisiyat_8865,noka tababon ʼoesizo: sopaloy.
Saisiyat,ʼoeson,Saisiyat_8867,kakhayzaʼan lolongan ʼakoey ka ʼoeson.
Saisiyat,ʼoesʼoes,Saisiyat_8871,ʼoʼowaʼ ʼomoesʼoes ni ʼoyaʼ ka hoehoeʼ kayzaeh no basang.
Saisiyat,ʼoeʼoeng,Saisiyat_8897,ray talka: babaw ʼoeʼoeng kahiyaʼ ni minatiniʼ kamanra:an ʼameten.
Saisiyat,ʼokaʼ,Saisiyat_8910,yako ʼokaʼ ka ra:amaʼ.
Saisiyat,ʼokaʼ,Saisiyat_8911,yako ʼokaʼ ka rayhil.
Saisiyat,ʼokaʼ,Saisiyat_8912,"A: siya kamakiSka:at ay? B: ʼokaʼ, siya ʼokik kamakiSka:at. siya kamatortoroeʼ."
Saisiyat,ʼomaySiʼ,Saisiyat_8975,"paStaʼay ʼam papaʼoSaʼ ila o, hiyaʼ ʼima Silʼi: ka basang ( ʼomaySiʼ ) ʼiziʼ i kitaʼ!"
Saisiyat,ʼomiloʼ,Saisiyat_8996,ʼam tomalek panpanibih ka tatimaeʼ kayzaeh ʼokay Silʼaeʼtoʼ. 
Saisiyat,ʼoyaʼ,Saisiyat_9067,siya ʼoyaʼ niSoʼ ay?
Sakizaya,Banaw,Sakizaya_20,banaw tu lima.
Sakizaya,Maibul,Sakizaya_83,Kalingku Kuhkuh kuwan Maibul niyazuʼ.
Sakizaya,abu,Sakizaya_211,ci Abu ku ngangan nu maku.
Sakizaya,abih,Sakizaya_214,nu Puseku a kuwan ku Abih a niyazuʼ.
Sakizaya,adidiʼ,Sakizaya_273,adidiʼ ku nipaluma nu maku tu lamiʼ. 
Sakizaya,adiwawa,Sakizaya_292,u langdaway ku tupel niya adiwawa.  
Sakizaya,amica,Sakizaya_472,amica kisu anucila?  
Sakizaya,amis,Sakizaya_489,u Amis ciniza u Sakizaya kaku.
Sakizaya,apa,Sakizaya_554,ci apa!	
Sakizaya,apalu,Sakizaya_560,Kalingku Linahem Apalu a niyazuʼ.
Sakizaya,api,Sakizaya_572,manamuh misaaam tu sakalanam ci Api. 
Sakizaya,atayza,Sakizaya_609,atayza kaku mizizaw tu imelangay.  
Sakizaya,bakah,Sakizaya_770,bakah sa tu kapahayay hena zikuc ci Siku.
Sakizaya,balucuʼay,Sakizaya_818,nay balucuʼay nu maku kina kamu. 
Sakizaya,benel,Sakizaya_931,ci Benel han ku ngangan nu misu.
Sakizaya,bulaw,Sakizaya_1039,tayza tu I Taypak ci Bulaw.
Sakizaya,bunuy,Sakizaya_1066,u tawki ci Bunuy.
Sakizaya,buting,Sakizaya_1073,ci Buting ku tumuk niyam.
Sakizaya,buyubuyuʼan,Sakizaya_1083,buyubuyuʼan sa katuud ku mungangaway ku culil.  
Sakizaya,caay,Sakizaya_1088,caay tu.  
Sakizaya,caay,Sakizaya_1090,caay sa.  
Sakizaya,caay,Sakizaya_1092,caay pilucek tu kawaw nu katuuday ci niza.
Sakizaya,canan,Sakizaya_1215,u canan kuyni? 
Sakizaya,ciniza,Sakizaya_1345,salabi sa ciniza a talumaʼ. 
Sakizaya,cudad,Sakizaya_1373,belihen ku cudad nu Sakizaya.  
Sakizaya,cuedet,Sakizaya_1382,cuedet ku kukuʼ nu wawa.  
Sakizaya,culal,Sakizaya_1391,culal sa ci Kacaw i nu zikuzan nu maku.
Sakizaya,culen,Sakizaya_1397,mibalakas kita tu culen. 
Sakizaya,culen,Sakizaya_1398,mababalakas kita tu culen.  
Sakizaya,cuwa,Sakizaya_1420,i cuwa a mikilim tu kalisiw?
Sakizaya,daung,Sakizaya_1492,u wawa ni Kuli ci Daung.
Sakizaya,demiad,Sakizaya_1522,misakakawaw kaku tu demiad. 
Sakizaya,demiad,Sakizaya_1523,kaudadan a demiad milalupelaʼ kita.  
Sakizaya,dimataʼen,Sakizaya_1559,masengel ku paetang baeket dimataʼen midadum.
Sakizaya,diʼtu,Sakizaya_1581,pabaway Diʼtu ku misangaʼay tu tuutuud. 
Sakizaya,diʼtu,Sakizaya_1582,pabaway Diʼtu. 
Sakizaya,dungec,Sakizaya_1595,dungec nu uway. 
Sakizaya,dungec,Sakizaya_1596,dungec nu tebus. 
Sakizaya,dungec,Sakizaya_1597,dungec nu buksu. 
Sakizaya,dungec,Sakizaya_1598,dungec nu daʼdac. 
