source_locator,reader_page,example_label,target_text,translation,gloss_or_segmentation,method,confidence_review_note,included,exclusion_reason,final_xml_path,final_s_id
page-253,253,narrative3-011,"mataa paira noo karanana cau tumatúturu ’ʉna ia, karanana kavangvang kari in.",而且會常因不同的講述人而有不同的說法。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0651
page-253,253,narrative3-012,"rocu niarisinatʉa, nguai sua urucin karanana siatúturu.",以下的紀錄就是兩則完全不同的說法。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0652
page-254,254,narrative3-013,"makasi ucani siatuturu, “nanakʉ” kani sua cakʉran isi.",一種說法稱這個溪流是「母的」。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0653
page-254,254,narrative3-014,"’esi kani to’unaa Ra’árua sua “sarunai”, nguai sua ’esi akini Namásia kisaa “Raunungsii”.",在「公的」（拉阿魯哇族所住的地方，也就是那瑪夏區的隔鄰所稱的「荖濃溪」。,,Direct comparison against official narrative page image and positioned text XML,Recovered translation truncated in text layer and normalized interlinear segmentation to surface form,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0654
page-254,254,narrative3-015,miseni sarunai kisaun cakʉran ísua?,那條溪流為何被稱為雄性溪？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0655
page-255,255,narrative3-016,"sua tiniturua mamarang ia, makasi maraa marʉngʉcai kani ’ʉnai neesua, ímua maraa mintasʉ kangvang canumu ’inia.",老人家的說法是因為（荖濃溪）那裡地勢較高，所以水流也比較湍急。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0656
page-255,255,narrative3-017,makai kani sarunai navicu’u cʉpʉngʉ.,有點像男性急躁的性情。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0657
page-255,255,narrative3-018,"maraa taningninga sua tamaicaa Nancʉsiensii tamna cunumu, ímua maraa mu’iarʉ muca canumu nesi.",楠梓仙溪的水所經之處較為平坦，所以這裡的水流較緩慢。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0658
page-255,255,narrative3-019,makai kani nanakʉ taucʉng mataa maningcau.,就像乖巧與柔美的女性。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0659
page-255,255,narrative3-020,’una pa ucani ’ʉna niaranai niaracakanʉ cau Kanakanavu.,卡那卡那富族的獵人還流傳著（另外）一個傳說。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0660
page-255,255,narrative3-021,"miaa campe kani arávari nesi ia, ’akia pa cau cucumeni.",據說族人遷入本地區起初之時，尚無其他人煙。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0661
page-256,256,narrative3-022,"’esi na aracan nungnung Tipurake, masíraru ’una kani ’inia niatumuru canumu.",在靠近地布拉蓋溪附近，那裡原本有一深潭。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0662
page-256,256,narrative3-023,"’una ucani taniara, nimaica ’inia cau Kanakanavu tia aracakanʉ.",有一天，卡那卡那富族獵人行經該處要打獵。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0663
page-256,256,narrative3-024,cinicʉ’ʉra kani na niatumuru canumu ’una tacini nanmarua nanakʉ.,在深潭中見到一年輕女子。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0664
page-256,256,narrative3-025,’esi sumasima’ʉ mataa vutúkuru tatia.,正與大魚嬉戲。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0665
page-256,256,narrative3-026,"sii ’akia cau tarakanangʉ nanakʉ ísua, ’una kesoni ’inia niaranai nanu mataa moon nanu misee.",因族人無一認識該女子者，有人問她從何方來和住哪裡。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0666
page-256,256,narrative3-027,"nakai koo pa masirupangʉ, katʉrʉpʉ cu nanakʉ ísua musikarʉ canumu.",但是話未問完，該女子即潛入水中。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0667
page-257,257,narrative3-028,ka’anʉ cu cʉ’ʉraun.,不見了。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0668
page-257,257,narrative3-029,makatumuru cu kani makásia.,數次見面都如此。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0669
page-257,257,narrative3-030,"makásua cu, ’una tia aracakanʉ cau.",後來，有人要去打獵。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0670
page-257,257,narrative3-031,nimavici kʉnʉa tia movua ’inia.,曾攜帶食物想給她。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0671
page-257,257,narrative3-032,"nakai aranai meesua, akia cu cau cinicʉ’ʉra nanakʉ ísua.",但是從此以後就沒有人再看到她了。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0672
page-257,257,narrative3-033,pacʉpʉcʉpʉngʉ ’inia cau Kanakanavu.,卡那卡那富族族人懷念她。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0673
page-257,257,narrative3-034,"paira noo maica niatumuru canumu ísua ia, mara cu kʉnʉa ti’ingi pitákusa canumu neesua.",常常經過該深潭的時候，都會拿一點食物擲入水中。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0674
page-258,258,narrative3-035,pacʉpʉngʉ tia kara maka’ʉna arapipiningi nanakʉ ísua?,（族人）心想那女子會不會再出現？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0675
page-258,258,narrative3-036,mámia! ’akia kamʉcʉ cʉ’ʉraa.,可惜！什麼都沒看到。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0676
page-258,258,narrative3-037,"marivivini, ’una cau pacʉpʉngʉ makasi manasʉ niaranai ’ʉnai “Másia”, ímua Namásia cu kisaun Kanakanavu cakʉran isi.",後來，有族人猜想該女可能是來自「瑪夏」之地的人，所以卡那卡那富族人就稱此為那瑪夏溪。,,Direct comparison against official narrative page image and positioned text XML,Recovered translation truncated in text layer and normalized interlinear segmentation to surface form,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0677
page-258,258,narrative3-038,mámia ’ʉna isi sii koo tumatúturu ’una kara ’imi nukai ’esi nanu sua kisaa Másia?,可惜這則故事沒有交代所稱的「瑪夏」有何意義或在何方？,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0678
page-259,259,narrative3-039,ucani karanana siatúturu.,（另外）一則不同說法。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0679
page-259,259,narrative3-040,"miaa araceni miana ia, ’una kani tacini sarunai nanmarua.",相傳遠古時代，據說有一位年輕男子。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0680
page-259,259,narrative3-041,Másia sua nganai in.,他名叫「瑪夏」。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0681
page-259,259,narrative3-042,cinicʉ’ʉra vʉrʉnga tatia tumʉpʉ cakʉran tamna canumu.,看到巨大鱸鰻堵住溪流。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0682
page-260,260,narrative3-043,niaramíri’i canumu.,水滿出來。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0683
page-260,260,narrative3-044,’apitarʉ sua tanasʉn cau.,危及部落的安全。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0684
page-260,260,narrative3-045,makacang nguain pui’i tia tumtúturu cau.,他趕緊回部落向族人通報。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0685
page-260,260,narrative3-046,"nakai miaa arapana’ʉ pui’i ia, nimupacai curu.",然因在奔向部落時，體力已耗盡。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0686
page-260,260,narrative3-047,koo siapeni taniara niaraaka cu.,沒過幾天壞了（去世）。,,Direct comparison against official narrative page image and positioned text XML,Normalized interlinear segmentation to printed narrative surface sentence,yes,,XML/Kanakanavu/Song_2018_Kanakanavu_Grammar.xml,song-2018-kanakanavu-S0687
