id,verdict,fragment,source
Sakizaya_c8a056e7-f00a-f011-bd65-00155db40116,resolved,,"saku cila a demiad a tayza / tayda kaku i buyuʼ miadup, kisu i?"
Sakizaya_079b56e7-f00a-f011-bd65-00155db40116,resolved,,"saku cila a demiad a tayza/tayda kaku i buyuʼ miadup, kisu i?"
Sakizaya_8bb5b93c-8c33-f011-8fad-000d3a8250a0,dropped,salungan / bangcal ku nicaedung nu misu a zikuc / dikuc.,salungan / bangcal ku nicaedung nu misu a zikuc / dikuc.
Sakizaya_75605ee1-f00a-f011-bd65-00155db40116,resolved,,salungan ku kadabu niza / nida.
Sakizaya_cda056e7-f00a-f011-bd65-00155db40116,resolved,,salungan; bangcal ku nicaedung nu misu a zikuc / dikuc.
Sakizaya_1b9c56e7-f00a-f011-bd65-00155db40116,resolved,,salusalusan niza / nida kya laʼcusay a lamit nu kilang.
Sakizaya_36a056e7-f00a-f011-bd65-00155db40116,resolved,,sapatizeng / sapatideng tu palubuan ku nisalusalusan ni ama.
Sakizaya_0c194594-8d33-f011-8fad-000d3a8250a0,resolved,,sasepat ku wacu niza / nida i dabek.
Sakizaya_8da156e7-f00a-f011-bd65-00155db40116,resolved,,sawsawni tayza / tayda kaku i lumaʼ niza / nida miidang.
Sakizaya_061ffb54-8c33-f011-8fad-000d3a8250a0,resolved,,setulan nu kazizeng / kadideng ku niatulan a langat nu lumaʼ aku.
Sakizaya_109c56e7-f00a-f011-bd65-00155db40116,resolved,,"sidubaʼ ciniza / cinida, caay pakalalabaʼ kaku."
Sakizaya_0aa256e7-f00a-f011-bd65-00155db40116,resolved,,siicelang ciniza / cinida masupetuʼ kya laic.
Sakizaya_6b9c56e7-f00a-f011-bd65-00155db40116,resolved,,siicelang ciniza/cinida masupetuʼ kya laic.
Sakizaya_9f33ed6e-8e33-f011-8fad-000d3a8250a0,resolved,,siicelang ciniza/cinida masupetuʼ kya lait.
Sakizaya_68a056e7-f00a-f011-bd65-00155db40116,resolved,,sipildac ku bihid nida / niza
Sakizaya_12a356e7-f00a-f011-bd65-00155db40116,resolved,,situki ciniza / cinida.
Sakizaya_faa156e7-f00a-f011-bd65-00155db40116,resolved,,situpel ciniza / cinida.
Sakizaya_fda156e7-f00a-f011-bd65-00155db40116,resolved,,siwaay a bataan ku lumaʼ i lalabu nu niyazuʼ / niyaduʼ niyam.
Sakizaya_ed9b56e7-f00a-f011-bd65-00155db40116,resolved,,siwaay a bataan ku lumaʼ i lalabu nu niyazuʼ/niyaduʼ niyam.
Sakizaya_1f1ffb54-8c33-f011-8fad-000d3a8250a0,resolved,,"siwacah ku buyuʼ, izaw / idaw ku malukay i tiza / tida."
Sakizaya_865d5ee1-f00a-f011-bd65-00155db40116,resolved,,sizikuc / sidikuc tu duhpicay ciniza / cinida.
Sakizaya_9e9f56e7-f00a-f011-bd65-00155db40116,resolved,,sizuma / siduma sa ciniza / cinida milikat tu lamal kyu kaynahan nu ama.
Sakizaya_e59a56e7-f00a-f011-bd65-00155db40116,resolved,,sizuma / siduma sa miala tu tuud nu tau u miubiay ku mahizaay / mahidaay a wayway.
Sakizaya_aa33ed6e-8e33-f011-8fad-000d3a8250a0,resolved,,suayaw sa ku hukang maydih/maidih mibacekis.
Sakizaya_15194594-8d33-f011-8fad-000d3a8250a0,resolved,,sumamad izaw / idaw ku payayawan nu tatama.
Sakizaya_b09d56e7-f00a-f011-bd65-00155db40116,resolved,,sumamad izaw / idaw tuyza / tuyda a buyuʼ ku lukedaw.
Sakizaya_f1e04eed-f00a-f011-bd65-00155db40116,resolved,,"tacuwa kisu midang, kya mauning ku zikuc / dikuc nu misu?"
Sakizaya_f29f56e7-f00a-f011-bd65-00155db40116,resolved,,tada tabaki tu ku nikangelngel nina kazizeng / kadideng.
Sakizaya_23ebf97a-8e33-f011-8fad-000d3a8250a0,resolved,,tada tabaki tu ku nikangelngel nina kazizeng/kadideng.
Sakizaya_14a256e7-f00a-f011-bd65-00155db40116,resolved,,takelal sa ku nisipuan tu sasingalan niza / nida.
Sakizaya_3cebf97a-8e33-f011-8fad-000d3a8250a0,resolved,,takelal sa ku nisipuan tu sasingalan niza/nida.
Sakizaya_6f9c56e7-f00a-f011-bd65-00155db40116,resolved,,takelalay tu ayza/ayda hakiya?
Sakizaya_55595ee1-f00a-f011-bd65-00155db40116,resolved,,talakaw ku cihek niza / nida.
Sakizaya_eb9e56e7-f00a-f011-bd65-00155db40116,resolved,,talakaway ku mapalaw niza / nida.
Sakizaya_8a5d5ee1-f00a-f011-bd65-00155db40116,resolved,,"talumaʼ kaku masanek i zazan / dadan ku miecicay tu banuh,"
Sakizaya_bd33ed6e-8e33-f011-8fad-000d3a8250a0,resolved,,"talumaʼ kaku masanek i zazan/dadan ku miecicay tu banuh,"
Sakizaya_86605ee1-f00a-f011-bd65-00155db40116,resolved,,tanayuʼ ku kukuʼ niza / nida kalamkam madubaʼ.
Sakizaya_f09f56e7-f00a-f011-bd65-00155db40116,resolved,,tanayuʼ ku ngazuy niza / nida.
Sakizaya_5e9e56e7-f00a-f011-bd65-00155db40116,resolved,,taneng sa maletep nu niyam ku sazikuzay / sadikuday a silamalay.
Sakizaya_67a056e7-f00a-f011-bd65-00155db40116,resolved,,tanengay mipenec ku icelang niza / nida tya pabuy.
Sakizaya_ee9f56e7-f00a-f011-bd65-00155db40116,resolved,,tanungangay sa ku zikuc / dikuc niza / nida.
Sakizaya_673a0d5b-8c33-f011-8fad-000d3a8250a0,dropped,tanutatekuh sa i tiza / i tida.,tanutatekuh sa i tiza / i tida.
Sakizaya_8da256e7-f00a-f011-bd65-00155db40116,resolved,,tanutatekuh sa i tiza / tida.
Sakizaya_8ba256e7-f00a-f011-bd65-00155db40116,resolved,,tatayna a wawa ciniza / cinida.
Sakizaya_7e9c56e7-f00a-f011-bd65-00155db40116,resolved,,tatayna a wawa ciniza/cinida.
Sakizaya_fea156e7-f00a-f011-bd65-00155db40116,resolved,,tayni mizizaw / mididaw ku siwni i takuan ayza / ayda.
Sakizaya_ee9b56e7-f00a-f011-bd65-00155db40116,resolved,,tayni mizizaw/mididaw ku siwni i takuan ayza/ayda.
Sakizaya_5d595ee1-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda ci kakama pacemut tu buting i cilis.
Sakizaya_375d5ee1-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda i bayu ku acawa nu maku mibuting.
Sakizaya_be9f56e7-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda i cacudadan ci sabana i nacila.
Sakizaya_d0a056e7-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda i kiwkay ci ina ayzaay / aydaay a sananalan.
Sakizaya_809f56e7-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda i nu zikuzan / dikudan a buyuʼ ci ama miletek tu kilang.
Sakizaya_cea056e7-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda i palubuan a misamawmaw mizakep / midakep tu tulakuk.
Sakizaya_04e14eed-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda kaku mizizaw tu saydan nu maku.
Sakizaya_49595ee1-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda kaku nacila i patiyamay micakay tu simal atu tawiw.
Sakizaya_15a356e7-f00a-f011-bd65-00155db40116,resolved,,tayza / tayda kami i tukun nu buyuʼ.
Sakizaya_42a5f274-8e33-f011-8fad-000d3a8250a0,resolved,,tayza/tayda i palubuan a misamamaw mizakep/midakep tu tulakuk.
Sakizaya_d59b56e7-f00a-f011-bd65-00155db40116,resolved,,tayza/tayda i palubuan a misamawmaw mizakep/midakep tu tulakuk.
Sakizaya_dce04eed-f00a-f011-bd65-00155db40116,resolved,,tayza/tayda kami i tukun nu buyuʼ.
Sakizaya_01a356e7-f00a-f011-bd65-00155db40116,resolved,,tiik sa ciniza / cinida tu bihid nu maku namabalucuʼ.
Sakizaya_07194594-8d33-f011-8fad-000d3a8250a0,resolved,,tiikan niza / nida ku bihid nu maku namabalucuʼ.
Sakizaya_539e56e7-f00a-f011-bd65-00155db40116,resolved,,tiza / tida i hekal kina malaacawaay mikawaw.
Sakizaya_395d5ee1-f00a-f011-bd65-00155db40116,resolved,,tuduhan niza / nida kya dabek nu ada.
Sakizaya_779f56e7-f00a-f011-bd65-00155db40116,resolved,,tulu tu a mihcaan miliyas ciniza / cinida.
Sakizaya_629956e7-f00a-f011-bd65-00155db40116,resolved,,tulu tu a mihcaan miliyas ciniza/cinida.
Sakizaya_6b5e5ee1-f00a-f011-bd65-00155db40116,resolved,,tusaay a bataan izaw / idaw ku lima ku nibubucan nu maku a kenaw i umah.
Sakizaya_6c5e5ee1-f00a-f011-bd65-00155db40116,dropped,tusaay a bataan izaw / idaw ku sepat ku nicakayan ni ina tu kawswa / cacebalen.,tusaay a bataan izaw / idaw ku sepat ku nicakayan ni ina tu kawswa / cacebalen.
Sakizaya_a2595ee1-f00a-f011-bd65-00155db40116,resolved,,u auk ku sacucuk niza / nida mipatay tu kiwmah.
Sakizaya_435f5ee1-f00a-f011-bd65-00155db40116,resolved,,u bihid kuyza / kuyda.
Sakizaya_155a5ee1-f00a-f011-bd65-00155db40116,dropped,u canan ku sakanamuhan isu (mabalakas) a sapilaylay?,u canan ku sakanamuhan isu (mabalakas) a sapilaylay?
Sakizaya_715e5ee1-f00a-f011-bd65-00155db40116,resolved,,u ina nu misu ciniza / cinida haw?
Sakizaya_da9a56e7-f00a-f011-bd65-00155db40116,resolved,,u kaway ni kakama kuyza / kuyda.
Sakizaya_e79a56e7-f00a-f011-bd65-00155db40116,resolved,,u kilakilangan ku nu zikuzan / dikudan nu lumaʼ aku.
Sakizaya_bc5f5ee1-f00a-f011-bd65-00155db40116,resolved,,u labi tawya maazih / maadih ku bangcalay a bunac.
Sakizaya_209c56e7-f00a-f011-bd65-00155db40116,resolved,,u laway kuyza / kuyda.
Sakizaya_e49f56e7-f00a-f011-bd65-00155db40116,resolved,,u manamuhay ciniza / cinida tu saydan nu micudaday.
Sakizaya_e09f56e7-f00a-f011-bd65-00155db40116,resolved,,u nalecuhan nu maku ayza / ayda.
Sakizaya_ef9f56e7-f00a-f011-bd65-00155db40116,resolved,,u Ngayngay ciniza / cinida.
Sakizaya_5b9a56e7-f00a-f011-bd65-00155db40116,resolved,,u Ngayngay ciniza/cinida.
Sakizaya_3c5f5ee1-f00a-f011-bd65-00155db40116,resolved,,u nipabelian ni ama a batikal tu sabama i sepatay tu ku mihcaan a pilecuhan niza / nida a demiad.
Sakizaya_64a056e7-f00a-f011-bd65-00155db40116,resolved,,u pulung ku sapelaʼ tu kasuy niza / nida.
Sakizaya_74a056e7-f00a-f011-bd65-00155db40116,resolved,,u pulung ku sapipelaʼ niza / nida tu kasuy.
Sakizaya_be595ee1-f00a-f011-bd65-00155db40116,resolved,,u sakahenulan a demiad nu niyazuʼ / niyaduʼ ayza / ayda.
Sakizaya_83a156e7-f00a-f011-bd65-00155db40116,resolved,,u sasait ku sapiketun niza / nida tu keliw.
Sakizaya_84a156e7-f00a-f011-bd65-00155db40116,resolved,,u sazikuzay / sadikuday a sasing nu lumaʼay niyam kuyni.
Sakizaya_f8a156e7-f00a-f011-bd65-00155db40116,resolved,,u sinbu nu kiwkay nu niyam ciniza / cinida.
Sakizaya_eb9b56e7-f00a-f011-bd65-00155db40116,resolved,,u sinbu nu kiwkay nu niyam ciniza/cinida.
Sakizaya_82a256e7-f00a-f011-bd65-00155db40116,resolved,,u tapang nu maku ciniza / cinida.
Sakizaya_7b9c56e7-f00a-f011-bd65-00155db40116,resolved,,u tapang nu maku ciniza/cinida.
Sakizaya_38ebf97a-8e33-f011-8fad-000d3a8250a0,resolved,,uini/uyni kya nipeluʼan nacila i buyuʼ a sunsuli.
Sakizaya_4d9e56e7-f00a-f011-bd65-00155db40116,resolved,,uyni a kabi izaw / idaw ku makaw.
Sakizaya_845e5ee1-f00a-f011-bd65-00155db40116,resolved,,uyni a kabi izaw/idaw ku makaw.
Sakizaya_caa056e7-f00a-f011-bd65-00155db40116,resolved,,uzuma / uduma ku asuʼ nu nisalamiʼan ni ina.
Sakizaya_fce04eed-f00a-f011-bd65-00155db40116,resolved,,waluay a bataan ku tayzaay i kiwkay ayza / ayda a demiad.
Sakizaya_e4e04eed-f00a-f011-bd65-00155db40116,resolved,,waluay a bataan ku tayzaay i kiwkay ayza/ayda a demiad.
Sakizaya_7a605ee1-f00a-f011-bd65-00155db40116,resolved,,"waluay ku tuki a silamalay, taneng kisu mitupin takuwan tayza / tayda i kakacawen haw?"
Sakizaya_d05c5ee1-f00a-f011-bd65-00155db40116,resolved,,"waluay ku tuki a silamalay, taneng kisu mitupin takuwan tayza/tayda i kakacawen haw?"
Sakizaya_c09d56e7-f00a-f011-bd65-00155db40116,resolved,,ya mabatacay sumanahay ku zikuc / dikuc i sasaay nu kilang a tatayna sa u sabana nu maku.
Sakizaya_815e5ee1-f00a-f011-bd65-00155db40116,resolved,,ya mabatacay sumanahay ku zikuc/dikuc i sasaay nu kilang a tatayna sa u sabana nu maku.
Sakizaya_80605ee1-f00a-f011-bd65-00155db40116,resolved,,yadah ku kaketi i tiza / tida.
Sakizaya_635e5ee1-f00a-f011-bd65-00155db40116,resolved,,yadah ku kalu tipus izaw / idaw ku hulaymay.
Sakizaya_c45c5ee1-f00a-f011-bd65-00155db40116,resolved,,yadah ku kalu tipus izaw/idaw ku hulaymay.
Sakizaya_415f5ee1-f00a-f011-bd65-00155db40116,resolved,,yadah ku langaw nu bidakelung i lilis nu zazan / dadan.
Sakizaya_cd9a56e7-f00a-f011-bd65-00155db40116,resolved,,yadah ku nipazengan / nipadengan i kanas tu heci.
Sakizaya_c7a056e7-f00a-f011-bd65-00155db40116,resolved,,yadah ku sakawit ni bai a zinum / dinum.
Sakizaya_069b56e7-f00a-f011-bd65-00155db40116,resolved,,yadah ku sakawit ni bai a zinum/dinum.
Sakizaya_eee04eed-f00a-f011-bd65-00155db40116,resolved,,yadah ku ungay tuyza / tuyda a buyuʼ.
Sakizaya_59a056e7-f00a-f011-bd65-00155db40116,resolved,,yadan ku papah i tiza / tida.
Sakizaya_ef9e56e7-f00a-f011-bd65-00155db40116,resolved,,"zikuz / dikud nu tabakiay suni, maazih / maadih nu maku ku tabakiay baʼtu mapelad tasasa."
Sakizaya_905e5ee1-f00a-f011-bd65-00155db40116,resolved,,"zikuz/dikud nu tabakiay suni, maazih/maadih nu maku ku tabakiay baʼtu mapelad tasasa."
Sakizaya_1f53a00c-8c33-f011-8fad-000d3a8250a0,resolved,,zikuzan / dikudan nu lumaʼ izaw ku bau.
Sakizaya_399518d3-8c33-f011-8fad-000d3a8250a0,dropped,zikuzan nanay a buyuʼ kya diheb/ dikudan nanay a buyuʼ kya diheb.,zikuzan nanay a buyuʼ kya diheb/ dikudan nanay a buyuʼ kya diheb.
Seediq_cab0c8d2-f40a-f011-bd65-00155db40116,resolved,,1. Mplatac ku ali saya.
Seediq_96ecc0d8-f40a-f011-bd65-00155db40116,resolved,,1.Maanu ga su saapa tokan su truma?
Seediq_ce6ad0cc-f40a-f011-bd65-00155db40116,resolved,,1.Naku ka caic mqalux gaga.
Seediq_f91ad8c6-f40a-f011-bd65-00155db40116,dropped,Dneeran na yqeyaq tama (mu) ka deun nii.,Dneeran na yqeyaq tama (mu) ka deun nii.
Seediq_7dd9dfc0-f40a-f011-bd65-00155db40116,resolved,,"Kesa (kesi) tama mu, meyah ku kusun di kesi (kesa)."
Seediq_05adc8d2-f40a-f011-bd65-00155db40116,dropped,"Kingal o bbaraw, kingal o putux/llbu.","Kingal o bbaraw, kingal o putux/llbu."
Seediq_83b1c8d2-f40a-f011-bd65-00155db40116,dropped,"Knhuway tqiri ka buji putux/llbu, mndha tqiri kingal jiyax.","Knhuway tqiri ka buji putux/llbu, mndha tqiri kingal jiyax."
Seediq_3eafc8d2-f40a-f011-bd65-00155db40116,dropped,Mlglug ka phpah o mtna saw/gaga thmuku.,Mlglug ka phpah o mtna saw/gaga thmuku.
Seediq_3fafc8d2-f40a-f011-bd65-00155db40116,dropped,Mlglug ka spriq o mtna saw/gaga tmapaq baga.,Mlglug ka spriq o mtna saw/gaga tmapaq baga.
Seediq_85b1c8d2-f40a-f011-bd65-00155db40116,dropped,Niqan dha buji na ka patas hidaw/tuki.,Niqan dha buji na ka patas hidaw/tuki.
Seediq_d64befb4-f40a-f011-bd65-00155db40116,dropped,Piya bango (na) sapah su?,Piya bango (na) sapah su?
Seediq_73f2c0d8-f40a-f011-bd65-00155db40116,dropped,Tmutuy knan mataru patas hidaw/tuki mgrbu ka bubu.,Tmutuy knan mataru patas hidaw/tuki mgrbu ka bubu.
Thao_211f7064-e70a-f011-bd65-00155db40116,resolved,,a makupit ihu apuy? italhawak(italha uan)!
Thao_64be775e-e70a-f011-bd65-00155db40116,resolved,,"ama, yaʼihunuan mutantu ikaan(ikahin) malhinuna."
Thao_62a69646-e70a-f011-bd65-00155db40116,resolved,,"amazaiza thithu, mara iaku sa apiq antu pishfazaqik (pishfazaqak)."
Thao_28ae9646-e70a-f011-bd65-00155db40116,dropped,"ata tu ilalaha sa kuskus (bantath), maqarman riqazan.","ata tu ilalaha sa kuskus (bantath), maqarman riqazan."
Thao_84bd775e-e70a-f011-bd65-00155db40116,resolved,,ata tu kmaanasapunuqi! = ata tu kmasapunuqi!
Thao_b213f393-8b33-f011-8fad-000d3a8250a0,resolved,,ata tu kmanasapunuqi! = ata tu kmasapunuqi!
Thao_4bac9646-e70a-f011-bd65-00155db40116,resolved,,ata tu lhazaii! mabahba wa thau izahai(izai).
Thao_50318752-e70a-f011-bd65-00155db40116,resolved,,"ata tu mapashulshul sa rima, shʼayawuan (shʼayaw)."
Thao_f4777f58-e70a-f011-bd65-00155db40116,resolved,,ata ya mashʼuzu tu patna sai(sahai) saran.
Thao_c0b09646-e70a-f011-bd65-00155db40116,resolved,,"atu masasasur isuhui, numa sa riqazan pan(painan) thithu."
Thao_d6ad9646-e70a-f011-bd65-00155db40116,dropped,"azazak isa ianan (laqup) malhus, matiashaq painan minu qa apishqia?","azazak isa ianan (laqup) malhus, matiashaq painan minu qa apishqia?"
Thao_22ef8e4c-e70a-f011-bd65-00155db40116,dropped,"azazak isa ianan (laqup) malhus, matiashaq painan, minu qa a pishqia?","azazak isa ianan (laqup) malhus, matiashaq painan, minu qa a pishqia?"
Thao_f9f044d1-8d33-f011-8fad-000d3a8250a0,dropped,"azazak isa ianan (laqup) malhus, matiashaq painan, minu qa apishqia?","azazak isa ianan (laqup) malhus, matiashaq painan, minu qa apishqia?"
Thao_53c1775e-e70a-f011-bd65-00155db40116,dropped,azazak maqa miku pishtubuiza pishʼizi sa thithu a turay(raki) numa puskit sa tubu.,azazak maqa miku pishtubuiza pishʼizi sa thithu a turay(raki) numa puskit sa tubu.
Thao_b5bc775e-e70a-f011-bd65-00155db40116,resolved,,"azazak miarain thmanit, murushrush sa rushaq, titishak sa rushaq(rushaq titishak)."
Thao_3fc1775e-e70a-f011-bd65-00155db40116,resolved,,aʼitiza iaku ya ikahi (ikahin).
Thao_cd82e381-8b33-f011-8fad-000d3a8250a0,resolved,,"haya wa hulus mathuaw lamaqitan shaklhayik, atauduu pan (painan ) ya ifazik."
Thao_67b09646-e70a-f011-bd65-00155db40116,resolved,,"haya wa kabua shulhilhiqik (lhilhiqik), manasha sa buna."
Thao_0b797f58-e70a-f011-bd65-00155db40116,resolved,,haya wa kmalawa taun mathuaw pan(painan) marutaw antu a pidaza.
Thao_3d7d7f58-e70a-f011-bd65-00155db40116,dropped,"haya wa sazum pinishqati iza, ata(ingqaiza) tu uqthai pishqati.","haya wa sazum pinishqati iza, ata(ingqaiza) tu uqthai pishqati."
Thao_7df08e4c-e70a-f011-bd65-00155db40116,dropped,"haya wa sharitunu mabulawiza, pambalabalay ya kmaan (kanin).","haya wa sharitunu mabulawiza, pambalabalay ya kmaan (kanin)."
Thao_f1787f58-e70a-f011-bd65-00155db40116,resolved,,"huya wa thau talahan sa rima, antatan sa buut sa rima (buut antatan sa rima)."
Thao_06693a5e-8d33-f011-8fad-000d3a8250a0,resolved,,iaku man(mani) amakupitiza apuy amalhusiza.
Thao_dc348752-e70a-f011-bd65-00155db40116,resolved,,ianauran thithu a ina kmakaitunu(kmaitunu).
Thao_ed348752-e70a-f011-bd65-00155db40116,resolved,,"ianithnith uhu sa shaqish, ya itia thithu makunanai amara sa tuali, amaqa thithu aminʼantu(aminʼani) mara sa tuali."
Thao_1b3a8752-e70a-f011-bd65-00155db40116,resolved,,"ihu ya masai ina ama malhinuna intahatahawi, amaqa sa ina ama alahʼa (amaʼalahʼa)."
Thao_f5777f58-e70a-f011-bd65-00155db40116,resolved,,"ihu ya mashʼuzu sa pashʼuzu ata tu patna sai(sahai) saran, maqarman riqazan."
Thao_a37c7f58-e70a-f011-bd65-00155db40116,resolved,,"ihu ya musui wazaqan shaunamazaan naak a paruza inʼauraak isai ruza, anthaap (uthaap) uhu mara."
Thao_a17c7f58-e70a-f011-bd65-00155db40116,resolved,,ihu ya mutusi Qariawan pakathuak anthaap (uthaap) uhu mara naak a lhmir.
Thao_e5777f58-e70a-f011-bd65-00155db40116,resolved,,ina ya amutusi shmaila miaqay patikrinan sa patikrin (lina wa patikrin).
Thao_58c0775e-e70a-f011-bd65-00155db40116,dropped,inara wa bukay migqaraiza minʼananakiza mingqalhayqay (maqalhiw).,inara wa bukay migqaraiza minʼananakiza mingqalhayqay (maqalhiw).
Thao_93338752-e70a-f011-bd65-00155db40116,resolved,,inara wa bukay minqarayza minʼananakiza minqalhaiqay (maqalhiw).
Thao_4aac9646-e70a-f011-bd65-00155db40116,resolved,,"ingqawan tu kalawaii sa izahai(izai), inbunuan kmalawa sa izuhui(izui)."
Thao_ea777f58-e70a-f011-bd65-00155db40116,resolved,,"intua sa naak a patikrin? ba! araran thithu, patikrinin thithu! (araran thithu patikrinin.)"
Thao_47c1775e-e70a-f011-bd65-00155db40116,resolved,,iupan thithu sa apuy (apuy iupan thithu).
Thao_2aac9646-e70a-f011-bd65-00155db40116,resolved,,izahai(izai) a rithkuy mubluthiza.
Thao_49ac9646-e70a-f011-bd65-00155db40116,resolved,,izahai(izai) a thau miaqay ishqalaqala.
Thao_24b09646-e70a-f011-bd65-00155db40116,resolved,,izai(izahai) a barinbin antu tataal huya wa barinbin.
Thao_25b09646-e70a-f011-bd65-00155db40116,resolved,,izai(izahai) a binanauʼaz mushnaw painan ihun.
Thao_23b09646-e70a-f011-bd65-00155db40116,resolved,,izai(izahai) a thau antu lamaqitan a thau iasuunan..
Thao_cc4ee68d-8b33-f011-8fad-000d3a8250a0,resolved,,"kinamuqthaiza ihu, kisai ihu (kisui ihu) ti Kilash a taun mitalha iakin. aʼitiza iaku ya ikahin."
Thao_d6ab9646-e70a-f011-bd65-00155db40116,resolved,,"kinamuqthaiza ihu, kisai ihu (kisui ihu) ti Kilash a taun mitalha yakin. aʼitiza yaku ya ikahin."
Thao_281b7064-e70a-f011-bd65-00155db40116,dropped,"kinunlharilhari sa qali, tanlhuaniza pangqayza (niza) tu kunlharilhari.","kinunlharilhari sa qali, tanlhuaniza pangqayza (niza) tu kunlharilhari."
Thao_dbb19646-e70a-f011-bd65-00155db40116,dropped,"klhiw mutun a malhituz yaku.a muntua ihu? (amutusi yaku hudun,) a malhituz yaku sa klhiw.","klhiw mutun a malhituz yaku.a muntua ihu? (amutusi yaku hudun,) a malhituz yaku sa klhiw."
Thao_01c6775e-e70a-f011-bd65-00155db40116,resolved,,"kmarkar iaku shawiki, amakarkar inu(ihun)?"
Thao_bdac9646-e70a-f011-bd65-00155db40116,resolved,,"lhmazawan mathuaw mabrith, mingqarayza makitzangqaw (= katzangqaw)."
Thao_9c368752-e70a-f011-bd65-00155db40116,resolved,,"lhmir ianan pan (painan) sa qlhuran, ata tu uniutu makashqut."
Thao_61378752-e70a-f011-bd65-00155db40116,resolved,,"linuum aku (iaku) a ranaw ata tu insumalii! uka marfaz, amusha!"
Thao_0dc2775e-e70a-f011-bd65-00155db40116,dropped,mabariz (qariw) a saran mathuaw maqitan ya mundadaan.,mabariz (qariw) a saran mathuaw maqitan ya mundadaan.
Thao_35b19646-e70a-f011-bd65-00155db40116,resolved,,"maqa s inai klhiw mutun, lhituzak (lhituzik)."
Thao_e4378752-e70a-f011-bd65-00155db40116,resolved,,mashmash mruqruq mabraq a ianan pan(painan) thithu pinzifu.
Thao_96f28e4c-e70a-f011-bd65-00155db40116,resolved,,mashmash mruqruq mabraq aʼianan pan(painan) thithu pinzifu.
Thao_7ff48e4c-e70a-f011-bd65-00155db40116,resolved,,mathuaw uhu(ihu) mabahi miaqay mara tu wazish.
Thao_c6ab9646-e70a-f011-bd65-00155db40116,dropped,"matʼanak yaku malhuiza pazay (tipur, shanglaw) .","matʼanak yaku malhuiza pazay (tipur, shanglaw) ."
Thao_1f807f58-e70a-f011-bd65-00155db40116,resolved,,mihu a tuali pulik pisaik(pusaik) naak a qushuman.
Thao_13368752-e70a-f011-bd65-00155db40116,resolved,,minamaphu sa sazum mintilawiza (matilawiza) thuini.
Thao_7a3a8752-e70a-f011-bd65-00155db40116,resolved,,"minapanduu iaku thithu isui(itusi) Qariawan a farukuz, iutu iamin malhalhinuna."
Thao_111a7064-e70a-f011-bd65-00155db40116,dropped,minqurqur iza sa kawi(qrus).,minqurqur iza sa kawi(qrus).
Thao_0d368752-e70a-f011-bd65-00155db40116,dropped,minqurquriza sa kawi(qrus).,minqurquriza sa kawi(qrus).
Thao_4d3a8752-e70a-f011-bd65-00155db40116,resolved,,minu sa mihu a rima amakashpar? maqa inindamrizin (damrizin) thithu.
