token,count,category,in_attestation_dict,n_files,example_file,example_sentence_id,example_context
amihca',1,final,no,1,mikulin.xml,0,"…a tanutanang sa, tadikudaca kubalucu' Aydaay amihca' a lalud pihaceng kacaldes caykanungnung, sis…"
sapakatulu:maduba',1,final,no,1,miladlad_tu_udip.xml,0,…a. . sapakatusa:mi瑜伽atu miladlad tu kuku'. . sapakatulu:maduba' atu miladlad tu ipabaway nu udip. 周四:休息. sap…
niyazu'anu,1,internal,no,1,milaedis.xml,0,…y ku nikala tu buting atu kabus. Kaluluwan a niyazu'anu milaedis (mipayhay)a kawaw hawsa u satabakia…
niyazu'aya,1,internal,no,1,milaedis.xml,0,"…laedis(payhay) hawsa, anu tabayu mibuting ku niyazu'aya tademaw acay pakala tu buting, sisa nawinian…"
"dada',caay",1,internal,no,1,milaedis.xml,0,"…ting, sisa nawinian tayniay miazih a tatayna dada',caay tu kaazih ku cacayay nu niyazu'ay a tatayna,…"
靖娟基金會amituzu',1,final,no,1,milakui’t_tu_zazan_ku_adiwawa.xml,0,"…tu zazan, maduka nani habelutan nu wawelwel. 靖娟基金會amituzu' patahekal , umidiputay anu izaw ku lawad mil…"
lakuwi't,1,internal,no,1,milakui’t_tu_zazan_ku_adiwawa.xml,0,"…hina pasubana'en tu ku wawa tu malucekay ami lakuwi't tu zazan, u tatengaay haw sa midiputay kamal…"
ke'-li-se-ta,1,internal,no,1,milebu_tu_alikakay.xml,0,"…kawaan, ci Yu-mi sakapahay nida a cabayan ci Ke'-li-se-ta patahekalen nitu tadanganga, saan ci nida u …"
pei-e-se-te',1,final,no,1,milebu_tu_alikakay.xml,0,"… hitay tu duma a tademawan, ci Lay-na atu ci Pei-e-se-te' saan tu cinidaan aku han tu u situpelay nu a…"
si-te'-li-ya,1,internal,no,1,milebu_tu_alikakay.xml,0,"…eni tu aydaay nu kuo-wan u sasalamaan sa, ci Si-te'-li-ya atu ci ama nida ci Le-se u tatengaay nu mali…"
pei-e-te',1,final,no,1,milebu_tu_alikakay.xml,0,…awya ci A-e-min sipakayda nida tu mukanay nu Pei-e-te' maalaw ku tabakiay nu alikakayan a icelangan…
ci-ke',1,final,no,1,milebu_tu_alikakay.xml,0,"… masakaputay a malecabay, patayen nu heni ci Ci-ke' atu nu miculimekay nu cilekayan, ina cilekay…"
pa'-la-di-taw,1,internal,no,1,milebu_tu_alikakay.xml,0,"… nikudan tu tuluay a mihcaan, mapalekal kina Pa'-la-di-taw atu duma nu kanatalan, ladayen ni A-e-min at…"
hu-ce'-cen,1,internal,no,1,milebu_tu_asu’ay.xml,0,"…u tinengan, manamuh tu sumamaday nu cudadan. hu-ce'-cen nu wen-hua-pu. nikadan macakat mala wen-hua …"
mabila',1,final,no,1,milebu_tu_asu’ay.xml,0,"… La'cu ku napahan, anu adidi ku nikan tup ah mabila' tu. anu malikeluh tu tu Ti-tu pasinbungay a …"
nipala'cus,1,internal,no,1,milebu_tu_asu’ay.xml,0,"…kabilaan. kinapina tu a mabusuk, yadah tu ku nipala'cus tu katuuday nu masakaputay, tabakiay nu kusi…"
nipipili'an,1,internal,no,1,milibangah.xml,0,"…aay kangaay ku udip nikahida, u saksaan sa a nipipili'an sa u mabangahay ku sakangaayay sademsemay. n…"
itakuma'satu,1,internal,no,1,miliyas_kaku_tu_Taywan_nadikudan_sa.xml,0,"… caay kaw hahidan , wiydasa kapah kunitabu . .Itakuma'satu kaku i taywan , malingatu kaku miadih tinasu…"
patatuni'an,1,internal,no,1,mimaliay_a_masakapahay.xml,0,"…uan. ""igiay masakapahay mimaliay!malpacaw tu patatuni'an"" tini i2024 a mihca 2 a bulad 16 a demiad i Z…"
nitepa',1,final,no,1,mimaliay_a_masakapahay.xml,0,…enga' u mimaliay mitahpu tu mata malaheci ku nitepa' tu mali. sakay cayay kanamuh mimaliay a tade…
papayi',1,final,no,1,minana_malatademaw.xml,0,"…m. anumapeci isu ku kasing ,misululkuyna anu papayi' kisu laecus. cay kaw cungtung kuyna, yada ku…"
msngelu',1,final,no,1,minana_malatademaw.xml,0,"… angic han. mahida u ucuya ku kaudip, laetus msngelu' hanikapatay nika mangelu tu tu yaan. anu cay…"
apasubana'en,1,internal,no,1,minanam_tu_uzip_a_ngangan.xml,0,"…aykalecad yu cucu atu baluhang, caaykalecad. apasubana'en ku ina sa, amatineng tu ku wawa. isasa' tu a…"
sitaludu',1,final,no,1,minanam_tu_uzip_a_ngangan.xml,0,"…mahiniay u kuku' han nu mita kyami, mahiniay sitaludu' ita nu mita sipukuh kyami haw. sa itini i li…"
kazali',1,final,no,1,minanam_tu_uzip_a_ngangan.xml,0,"…. cakalecad u:du sa, u項鍊 kuyniay. sapihiza u kazali'. namakayniyan a nasulitan nasakamuwan atu nat…"
"misakakawaw,ngelu'",1,final,no,1,mingitngitay_tu_ukak_a_wacu.xml,0,"…a matenes tu kisu, inay' sa, sademiadtu kami misakakawaw,ngelu' satu, mangalay aca kami. kyu, liayaw satu ka…"
micapi'ay,1,internal,no,1,minunuhay.xml,0,"…angal, i kulit nu minunuhay saayaway mitanam micapi'ay tu nikaudipan a nikulitan. nipataayaw madayu…"
maybalucu',1,final,no,1,minunuhay.xml,0,"…audipan a nikulitan. nipataayaw madayum nika maybalucu', pasu nipisinanut tu aadihan madimel a patahk…"
inatakini',1,final,no,1,mipacikacikah_a_iga.xml,0,…uma tu ku baluhay buting hini micikcik aakaw inatakini' kapah milacul i landaway cay kahiyaen kasa c…
ipuyu'anusanal,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-Lalud_dadayday_sa.xml,0,"== Lalud dadayday sa == atayza kami ipuyu'anusanal. amana kaudad. mahizakaymi ulaludtu,namalahuk…"
demiad.palimula'kentu,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,"爸爸節快樂nu wama a demiad.palimula'kentu. nanay lipahak ku在神的祝福之下 wama hananay爸爸節日, a …"
kunikangelu'an,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,"…unikaicelangan. kay a mabuwahay.變多.nika izaw kunikangelu'an, nuwina媽媽 hananay.atudemidemiad. tunibacuker …"
nuwina',1,final,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,"… nuwina媽媽 hananay.atudemidemiad. tunibacuker .nuwina' isakalaheci 成功的努力,日復一日 numa kayzaay .累積的結果 i…"
wena'amin,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,…ukay kita nunazikuzan默默的 tezep sakatuudday a wena'amin sulcal sakubalucu'同心協力 a patizng成就一個 sakanga…
sakubalucu'同心協力,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,…uzan默默的 tezep sakatuudday a wena'amin sulcal sakubalucu'同心協力 a patizng成就一個 sakangaay.atu. sakabangecalay.…
aluma'的家庭.culcat同心協力,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-nu_wama_a_demiadpalimula’kentu.xml,0,…akangaay.atu. sakabangecalay.幸福美滿 nunikauzip aluma'的家庭.culcat同心協力.
kanca'bimelaw,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…demiad a salityadah ku mazatengay i tisuwan. kanca'bimelaw witu itizaay atademaw.haw. u tademaw hany ka…
misabalucu'tu,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…emaw hany kay. malaheci u caayka sizuma.nika misabalucu'tu i nanudawya.haw ! cacaykaku patayza i maketu…
tizanulala',1,final,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…n itiniaya. ayza i kalahukantu caletec haw i tizanulala' nuhiday a niayzu' kanalaze pizizawentu. kala…
niayzu',1,final,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…ahukantu caletec haw i tizanulala' nuhiday a niayzu' kanalaze pizizawentu. kalahukantu malahuk he…
wama'an,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…wkisu. a nuci:latu. i tangasatu. maykayni nu wama'an. ademiad. inayi kisu. sakapah hantu haw. 今天是星…
cila'tu,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…hakiya kunika uzip nina tina mihmihcaan. anu cila'tu may kay nitu pisulit tusay demiad day a suli…
kabudi',1,final,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,… nu labi inayi' ku tekiteki' sa macekil kuni kabudi' zizawhan azaw u sepi' mabiyalaw acatukaku i …
sepi',1,final,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…eki' sa macekil kuni kabudi' zizawhan azaw u sepi' mabiyalaw acatukaku i mahicatukisu kapahtu h…
sakatateng'ayi,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…isu kapahtu haw? saka sigpayan nakukisu kuni sakatateng'ayi a balucu'satimlentu u isutu kuhalhal lan num…
balucu'satimlentu,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…saka sigpayan nakukisu kuni sakatateng'ayi a balucu'satimlentu u isutu kuhalhal lan numaku. idizaw kisu piz…
silangiwngiway.難言之隱makesem我心中難過kubalucu'numaku,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,… i lutuklutuk kan haw .uyzatu依舊kanca izaw ku silangiwngiway.難言之隱makesem我心中難過kubalucu'numaku. hani inw tu maykayni mahicatukisu? masasibud…
dada'.漢人的日子情人節,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…a demiad u numamihulul ademiad sa ! nu layak dada'.漢人的日子情人節 u tademaw hananaysa anu mi lihizatu i hekals…
balucu'孤單的心,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…awan atu palihalal. 平安平心tucabay anu aniwiwku balucu'孤單的心 nucimasa matineng mitatibay anu i luma'tu. h…
izuma'ay,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…a'tu. hubaw caayka tinengtu mabelilih tusaka izuma'ay atademaw. wizaan pakaylay kansatu misuayaytu…
ibuyu'nu,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,… makakilultu~pizizaw wituhaw ! i dizatu kisu ibuyu'nu di'tu聖山 nu hulaman haw!yuzatu kaku.
di'tu聖山,1,internal,no,1,mipitulikan_ni_Yu_Ku_Tipus_Sayun-paydemiad_misulitkaku_tunademiad_asulit.xml,0,…ltu~pizizaw wituhaw ! i dizatu kisu ibuyu'nu di'tu聖山 nu hulaman haw!yuzatu kaku.
ca'caay,1,internal,no,1,"mipitulikan_ni_Yuku_Tipus_Sayun-Mucelemtu_kucilal,.xml",0,…aku i kalapian . muculil kaku. i nakalapian. ca'caay kapacidal. yadah ku dademaw muculil ayza. sa…
hacuwa',1,final,no,1,"mipitulikan_ni_Yuku_Tipus_Sayun-Mucelemtu_kucilal,.xml",0,…an .nu say kay dayni i bisakapah tu uzip anu hacuwa' cacay a datukian. kuni biculil. izawtu kuni …
pananuwag'antu,1,internal,no,1,"mipitulikan_ni_Yuku_Tipus_Sayun-Mucelemtu_kucilal,.xml",0,…ni biculil. nay mihadiay. tukuuzp numita.may pananuwag'antu. izangita. anuhatiay han kuni biuendu. a tane…
itangasa'macaked,1,internal,no,1,"mipitulikan_ni_Yuku_Tipus_Sayun-U_kakitaan_matiya_unanum_azihen,.xml",0,"…um azihen, anu halipaayaw tu tademaw hananay Itangasa'macaked tu nuilucnita. matinetu misadem acaaytu piaa…"
mituduh'tu,1,internal,no,1,mipitulikan_ni_Yuku_Tipus_Sayun-ademiad_nanucila_akalabiyan.xml,0,…mipaypaytu. sapabeli tumalawpesay. ababalaki mituduh'tu. dayzakaku mipalita.( bai misahicakisuhani)? …
kubaluce'aku,1,internal,no,1,mipitulikan_ni_Yuku_Tipus_Sayun-ademiad_nanucila_akalabiyan.xml,0,…d u kawaw nu layak naysa dada'). simsim satu kubaluce'aku. ahatiayen tu kunumita kay izawtu. ku kalisw …
hacacacayentuisasa',1,final,no,1,mipitulikan_ni_Yuku_Tipus_Sayun-micalap_tu_bangbangan.xml,0,…ni debngngan nu ada atu kukung. milakec awas hacacacayentuisasa' aynu lala'amin wizaymin masazazaantu kumapat…
lala'amin,1,internal,no,1,mipitulikan_ni_Yuku_Tipus_Sayun-micalap_tu_bangbangan.xml,0,"…ukung. milakec awas hacacacayentuisasa' aynu lala'amin wizaymin masazazaantu kumapatayay,nababalaki…"
tumayduba',1,final,no,1,mipitulikan_ni_Yuku_Tipus_Sayun-micalap_tu_bangbangan.xml,0,"…zazaantu kumapatayay,nababalaki,ahicaennaca. tumayduba'"
tanaya'tu,1,internal,no,1,mipuyuh.xml,0,"…azan sa, yadah tu ku kawaw nu mipuyahay. anu tanaya'tu ku bukes, tayza mipuyuhtu kita. u tatayna sa…"
baluca',1,final,no,1,misabalucu’.xml,0,"…a a midama, a mipazazan titaan, patatenga ku baluca', pizawis nu mita ku nisabalucu'an a kawaw."
apiyu'ay,1,internal,no,1,misaekimay_tu_mukin_a_saydan.xml,0,"…patucek kinacacay a muhamin a patahekal tina apiyu'ay a nisulitan ,u kungku aytini inayay aku nanu…"
makalepi',1,final,no,1,misaekimay_tu_mukin_a_saydan.xml,0,"… malecaday a mangga nu kitakit a nipatahekal makalepi' tu 8000 a emang a cacudadan ,i tini i sekewi…"
sapatumeli',1,final,no,1,misakanusay.xml,0,…apikilis tu calekahay a kanus. au sasulac ku sapatumeli' tu kanus. au 指緣油 atu 乳液 ku sapi保養 tu kanus.
uwu',1,final,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang_cacay-tusa_tidis.xml,0,"…ymi hawsa. u mahicaay ku kakalayan atu lala? uwu' ku kakalayan,makuta ku lala, inayay ku likat…"
pipadasu',1,final,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang_cacay-tusa_tidis.xml,0,"…ay. Atu patizen i uzip tu adingu, Kapah mala pipadasu' tu wawa. misaluc nu wawa: mikukay tu ipapawa…"
isudada',1,final,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang：tusa-lima_tudis.xml,0,"…sa tilis) milunguc nu wawa: mikukay tu wama! isudada' ku misakamuay ""a maydih izaw ku likat"", sa i…"
kitaki'apadil,1,internal,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang：tusa-lima_tudis.xml,0,…ut nabalucuan niyam a dil. nay mauzip kami i kitaki'apadil tu ama ademidemiad. 親子靈修:itiza I kabian kaku…
"laci'k,atu",1,internal,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang：tusa-lima_tudis.xml,0,"…idemiad. 親子靈修:itiza I kabian kaku milikat tu laci'k,atu ci kumud mazih ku likat nu laci' k salungaan…"
laci',1,final,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang：tusa-lima_tudis.xml,0,"…idemiad. 親子靈修:itiza I kabian kaku milikat tu laci'k,atu ci kumud mazih ku likat nu laci' k salu…"
saakuti',1,final,no,1,misanga_tu_kitaki_sulitan_pakacacay_cebang：tusa-lima_tudis.xml,0,"…i kumud mazih ku likat nu laci' k salungaan. saakuti' saku balucu', 親親 miabibi tu wawa, itini i ka…"
pa'du,1,internal,no,1,misanga’an_nu_kaput_micudaday.xml,0,"…cay, u teban u sumanahay, u kuli nu waluay a pa'du, u sakasaan u yup nubali , u lesa' nu uda , u…"
sasanga'en,1,internal,no,1,misaupah(misaelaw).xml,0,"…aw, Hulam a sulit: 釀酒) u kamu nu Sakizaya tu sasanga'en tu upah, u ""elaw"" han. hudhuden ku ""elaw"" ma…"
patepi'ay,1,internal,no,1,misulitay_ci_si-cung-maw.xml,0,"…waw sakamu sa , u kawaw nida naming mahida u patepi'ay tu min-cin-tang sa . 對於大陸AI . mibelih tu lae…"
misanka',1,final,no,1,misumad_tu_siwa_cedang_nu_Yicumincu_a_kamu_sapicudad.xml,0,"…satebanan . pulung kami tayza Cengta a buyu' misanka' tu ""siwa cedang nu Yicumincu a kamu sapicuda…"
u'-ce,1,internal,no,1,mitabuay_tu_hekalay_a_balian_nu_dangdang.xml,0,…iputay tu i hekalay nu cilekayan nu dayday a u'-ce atu caayay ka pacilalan nu ce-way-sin hu-se …
pa',1,final,no,1,mitabuay_tu_hekalay_a_balian_nu_dangdang.xml,0,"…a balian tu ba'ket (atum) sausian sa 101,325 pa'. (atm)氣壓單位定義是101,325 帕. mitabuay tu hekalay a…"
buyu'我們住在山腳下,1,internal,no,1,mitenun_a_igi.xml,0,… 我長大後才搬來這裡 limaku mihcaan kiya tini isasa nu buyu'我們住在山腳下 mihiyasatu ci kakaaku u 老二 a kakaaku haw.我的二…
di'dituanay,1,internal,no,1,mitima'ay_a_kung-cu.xml,0,"… i nu dikudan mapaludlud tuya kilakilangay a di'dituanay atu nu tademaw kasasetulan a kawaw, mapabalu…"
malami'disay,1,internal,no,1,mitima'ay_a_kung-cu.xml,0,"… buluku tayni, namapaduka kyu kakayda satu a malami'disay nu kyumah ku sikahinian, satusa i labu nu ud…"
lucu',1,final,no,1,mitima'ay_a_kung-cu.xml,0,"…, mitulun ci A-si-ta-kaan kau ya mukingnay a lucu' ku nadipaan, a miliyas tu niyadu' taydaen i …"
huwa',1,final,no,1,mitima'ay_a_kung-cu.xml,0,"…A-si-ta-kaan tu ya cacayay saading tu udip a huwa', sipilunguc tu cinidaan idadan taneng a mapuh…"
nipatima',1,final,no,1,mitima'ay_a_kung-cu.xml,0,"…'tu"", taneng a misangaay tu nu udipan nida a nipatima' kyu besut satu pasay nu kilakilangan malinga…"
buyu'buyuanay,1,internal,no,1,mitima'ay_a_kung-cu.xml,0,…cacayay a limecedan atu lalimuwang sananay i buyu'buyuanay a wacu'. namaalaway ni A-si-ta-ka tatusaay a…
kiwhmahnamapatima',1,final,no,1,mitima'ay_a_kung-cu.xml,0,"…use sa, ci A-si-ta-ka katinengan tu nida kya kiwhmahnamapatima' kakayda satu a maladi'tu, mahamin nau i Tata…"
masasulacu's,1,internal,no,1,mitima'ay_a_kung-cu.xml,0,"…lang a leteken u sakasilacul, sikayda satu a masasulacu's tu nu wacu'ay a di'tu malpacaw. kalingatuan …"
saleni',1,final,yes,1,mitiway.xml,0,…abaliyusan sa laludhan; kasibaluan nu da'dac saleni' tu ku demiad mapelu' ku papah nu kilang sa u…
sipuu'ay,1,internal,no,1,mitupin_tu_lamalay_bucul.xml,0,"… lamal bucul. mtupinay tu lamal bucul hatu u sipuu'ay lamal bucul u nipatatusulan, mubahel tu ku l…"
msabalucu',1,final,no,1,mubahelay_balunga_nu_mitupinay_tu_tademaw.xml,0,"…-ciway a ke-sye mizizaw mikinsaay, lalid asa msabalucu' ku A-pow-low katukuh 1970 a mihcaan tu saaya…"
sapicuu',1,final,no,1,mubahelay_i_tay-kung.xml,0,"… ""kamu nu Ing, spacecraft"", singangan aca tu sapicuu' nu taykung, atu balunga nu taykung, mubahela…"
nisanga'n,1,internal,no,1,mubahelay_i_tay-kung.xml,0,"…u kitizaan nu micukaymasay atu patatungus tu nisanga'n tu nialaan. anu maydih mitupin tu tademaw, a…"
'a',1,both-edges,no,1,mukilim_tu_nidatengan_niyam_a_niyadu’.xml,0,"… wa. we. wi. wu ya. ye. yi. yu za ze. zi. zu 'a'. e'. i'. u' :pa 唸爸,y大部分為滑音例句:wiyna 媽媽 babalak…"
masabi'suay,1,internal,no,1,mukilimay_tu_liyung_a_padungiay_ci_Laya.xml,0,"…yung, satusa sikahulakan tu tiya makatalay i masabi'suay a kakitidaan ci cong-muan (Druunan), maalaw …"
masalima',1,final,no,1,mukilimay_tu_liyung_a_padungiay_ci_Laya.xml,0,"… (Druunan), maalaw nu heni kay malaliwasakay masalima' tu ku kasadit nu kenis, sikacaay kalecad nu …"
bisu'ay,1,internal,no,1,mukilimay_tu_liyung_a_padungiay_ci_Laya.xml,0,"…, satusa ya ci Sisu sa namamin mingayaw tiya bisu'ay kacikianay a kakatal a di'tu sa, mahicaay ha…"
sibalu',1,final,no,1,mukumaw_nu_papaung.xml,0,…y sibanuh ku papah u heci sa tu masakimuluay sibalu' sa siwaay a bulad katukuh i cacayay a bataan…
niyiadu',1,final,no,1,mukumaw_nu_papaung.xml,0,… makapusung atu napakuwan nu makacuwacuway a niyiadu' yincumim a nipitanan tu sasapayiuan sa sakia…
sakiadada',1,final,no,1,mukumaw_nu_papaung.xml,0,…iadu' yincumim a nipitanan tu sasapayiuan sa sakiadada' tu tangah u bilil u ngangan sangasipen minan…
pucu'an,1,internal,no,1,mulangaway_a_pucu’.xml,0,"… pucu' hakiya idaw ku la'cusay atu kapahay a pucu'an, sa malaimelan a nikatahekalan namakayda i pa…"
la'cesay,1,internal,no,1,mulangaway_a_pucu’.xml,0,"…"", u laliwawaan yu misangan tu wawa henay nu la'cesay a nikapucuan. . sakay imelang病理 idaw ku sana…"
dada'mahiza,1,internal,no,1,muli.xml,0,"…y saka tanektek nu uzap, muli cay kasalungan dada'mahiza u sadipasdipas sanay a badisusu'u sanek niza…"
badisusu'u,1,internal,no,1,muli.xml,0,"…asalungan dada'mahiza u sadipasdipas sanay a badisusu'u sanek niza mahiza u pilas tawiw, sisa kanamu…"
pesi'sa,1,internal,no,1,muli.xml,0,"…a'tu , pacumud han i laway tuyasa kemkem han pesi'sa musisil tu ku salang mulecekay ku sanek nu b…"
simanta'tustus,1,internal,no,1,muli.xml,0,"…ay awawa kapihaymaw,caay ka salami'en mukan, simanta'tustus han tu tawiw atu nu bayuay sala, patalabu ha…"
mulusu'a,1,internal,no,1,muli.xml,0,"…etasay tu adidiay a besu, mahiza u mabetasay mulusu'a micidekay ku mahiniay, satu u sanek bangsis …"
akuti'aditek,1,internal,no,1,muli.xml,0,"… tademaw. muli cayay kacisimal, atu cayay ku akuti'aditek maycacay lasubu ke' dada'sepat Kcal, anu yad…"
dada'sepat,1,internal,no,1,muli.xml,0,"…tu cayay ku akuti'aditek maycacay lasubu ke' dada'sepat Kcal, anu yadah ku nikan acay kalihanaw amac…"
matu'a,1,internal,no,1,muliyaw_mulekal_a_subal_“Easter_Island”.xml,0,"…ku kamu saan u tu'as nu heni, u tumu ci Hotu Matu'a ladayan nida ku acawa atu lalabuay nu luma' …"
tatena'ay,1,internal,no,1,musasakamuan_nu_teban_nu_lala’.xml,0,"…說» sa kauzipan ni Tulumi a mihecan, itini ku ""tatena'ay"" a kamu kya. ngatu tulu ci Tulumi sa unu kasu…"
ibalucu'haw,1,internal,no,1,musumad_tu_wayway.xml,0,"… nisu kidu , pasubana'i kakumay , wiydih , "" ,ibalucu'haw, i punu'haw? i idang haw, i ukak haw? ?""idaw …"
punu'haw,1,internal,no,1,musumad_tu_wayway.xml,0,"…ubana'i kakumay , wiydih , "" ,ibalucu'haw, i punu'haw? i idang haw, i ukak haw? ?""idaw ku caay paka…"
balucu'而是靠一顆誠實的心.caay,1,internal,no,1,musumad_tu_wayway.xml,0,"… palita , 不是靠學歷回答的,wiyda sa u palutatenga nu balucu'而是靠一顆誠實的心.caay kisu palutatenga ,你不信,caay kaw inayay;並不等於不存…"
pasubana'niza,1,internal,no,1,muwangic_kay_pituay_a_mihecaan_a_wawana_makai_micudad_mabakah_nu_ina_ku_kabang_i_tapiingan_nu_zazan.xml,0,"…maw, atu cayay ka tatudung ku wayway pikuwan pasubana'niza, namasakamu tu ku tayzin, aw bungka ku micumu…"
